회사명,거래소코드,회계년도,유동자산회전율,총자본투자효율,재고자산_대_유동자산비율,당좌자산구성비율,차입금의존도,총자본영업이익율,자기자본순이익율,매출원가감소율여부,배당금감소율여부,변화율여부,직원감소율여부,자본증가율여부,투자활동감소율여부
유아이엘,49520,2014-12,1.6555064346662447,1.2544363532543419,-0.47215118303525655,0.3795637764816826,-0.7037273952229511,1.6505684048572788,0.30063652399834206,0,0,0,0,0,0
유아이엘,49520,2015-12,1.3078116854358377,1.0402569004111266,-0.43382070694587765,0.5451127033850743,-0.9880449779644798,1.2909810293953756,0.20882825154642176,0,0,0,0,0,0
유아이엘,49520,2016-12,0.960116936205431,1.0116996400320313,-0.3825168389493247,0.6913853853750573,-0.9880449779644798,1.0199284244070472,0.21831475501447323,0,0,0,0,0,1
유아이엘,49520,2017-12,1.0180660610771657,1.0048458975410484,-0.4562292929673607,0.8047750613362845,-0.9880449779644798,1.239222240503132,0.20134445436607004,0,0,0,0,0,0
유아이엘,49520,2018-12,0.9187247041541923,0.9859981056908453,-0.3949005312243546,0.5558847226013912,-0.9880449779644798,0.39201259074061773,0.16666601391063748,0,0,0,0,0,1
유아이엘,49520,2019-12,1.3078116854358377,0.9825712344453539,-0.4574086922316493,0.2417953201887916,-0.9819827693772403,0.4614783337275763,0.1601308670770909,0,1,0,0,0,1
유엔젤,72130,2011-12,-0.9025335061003193,0.6004750905730577,-1.3773401183767398,1.2832794938926635,-0.7861734320094073,0.19451194891495116,0.11944430775855906,0,0,0,0,0,0
유엔젤,72130,2012-12,-0.8197490419978415,-0.19056102192788404,-1.3767504187445956,1.2362227783687543,-0.5649028185751686,-0.15009261923603937,-0.020850537974513146,0,0,0,0,0,0
유엔젤,72130,2013-12,-0.7121292386646202,0.623892044083916,-1.3702637227910086,0.9635206076820028,-0.6934216406246442,0.22992585710438104,0.04471174154913141,0,0,0,0,0,0
유엔젤,72130,2014-12,-0.836305934818337,0.36630555546447574,-1.3679049242624313,1.2163795850755394,-0.6831158860263371,-0.9564400672415192,-0.0644884539275499,0,0,0,0,0,1
