회사명,거래소코드,회계년도,경상개발비율
한솔인티큐브(주),70590,201312,0
한솔인티큐브(주),70590,201412,0
한솔인티큐브(주),70590,201512,0
한솔인티큐브(주),70590,201612,0
한솔인티큐브(주),70590,201712,0
한솔인티큐브(주),70590,201812,0
한솔인티큐브(주),70590,201912,0
(주)벽산,7210,201112,0
(주)벽산,7210,201212,0
(주)벽산,7210,201312,0
(주)벽산,7210,201412,0
(주)벽산,7210,201512,0
(주)벽산,7210,201612,0
(주)벽산,7210,201712,0
(주)벽산,7210,201812,0
(주)벽산,7210,201912,0
(주)멕아이씨에스,58110,201512,0.052170687
(주)멕아이씨에스,58110,201612,0.061735409
(주)멕아이씨에스,58110,201712,0.036955429
(주)멕아이씨에스,58110,201812,0.053808848
(주)멕아이씨에스,58110,201912,0.038247771
(주)씨유메디칼시스템,115480,201112,0.013738622
(주)씨유메디칼시스템,115480,201212,0.022626742
(주)씨유메디칼시스템,115480,201312,0.04126397
(주)씨유메디칼시스템,115480,201412,0.038046238
(주)씨유메디칼시스템,115480,201512,0.035359892
(주)씨유메디칼시스템,115480,201612,0.021478987
(주)씨유메디칼시스템,115480,201712,0.023309718
(주)씨유메디칼시스템,115480,201812,0.020579497
(주)씨유메디칼시스템,115480,201912,0.018672474
한일네트웍스(주),46110,201112,0.012874608
한일네트웍스(주),46110,201212,0.009584658
한일네트웍스(주),46110,201312,0.015792443
한일네트웍스(주),46110,201412,0.015038424
한일네트웍스(주),46110,201512,0.012747531
한일네트웍스(주),46110,201612,0.008716569
한일네트웍스(주),46110,201712,0.009205151
한일네트웍스(주),46110,201812,0.008460015
한일네트웍스(주),46110,201912,0.010199143
(주)비덴트,121800,201312,0
(주)비덴트,121800,201412,0
(주)비덴트,121800,201512,0
(주)비덴트,121800,201612,0
(주)비덴트,121800,201712,0
(주)비덴트,121800,201812,0
(주)비덴트,121800,201912,0
(주)탑코미디어,134580,201312,0
(주)탑코미디어,134580,201412,0
(주)탑코미디어,134580,201512,0
(주)탑코미디어,134580,201612,0
(주)탑코미디어,134580,201712,0.047897608
(주)탑코미디어,134580,201812,0.04348656
(주)탑코미디어,134580,201912,0.048796963
(주)레드로버,60300,201112,0.035130427
(주)레드로버,60300,201212,0.061355787
(주)레드로버,60300,201312,0.044371502
(주)레드로버,60300,201412,0.005149429
(주)레드로버,60300,201512,0.007937625
(주)레드로버,60300,201612,0.00229447
(주)레드로버,60300,201712,0.00355812
(주)레드로버,60300,201812,0.010441532
(주)레드로버,60300,201912,0.008549546
(주)초록뱀미디어,47820,201112,0
(주)초록뱀미디어,47820,201212,0
(주)초록뱀미디어,47820,201312,0
(주)초록뱀미디어,47820,201412,0
(주)초록뱀미디어,47820,201512,0
(주)초록뱀미디어,47820,201612,0
(주)초록뱀미디어,47820,201712,0
(주)초록뱀미디어,47820,201812,0
(주)초록뱀미디어,47820,201912,0
(주)팬엔터테인먼트,68050,201112,0
(주)팬엔터테인먼트,68050,201212,0
(주)팬엔터테인먼트,68050,201312,0
(주)팬엔터테인먼트,68050,201412,0
(주)팬엔터테인먼트,68050,201512,0
(주)팬엔터테인먼트,68050,201612,0
(주)팬엔터테인먼트,68050,201712,0
(주)팬엔터테인먼트,68050,201812,0
(주)팬엔터테인먼트,68050,201912,0
(주)드림어스컴퍼니,60570,201112,0.052534743
(주)드림어스컴퍼니,60570,201212,0.039874005
(주)드림어스컴퍼니,60570,201312,0
(주)드림어스컴퍼니,60570,201412,0
(주)드림어스컴퍼니,60570,201512,0
(주)드림어스컴퍼니,60570,201612,0
(주)드림어스컴퍼니,60570,201712,0
(주)드림어스컴퍼니,60570,201812,0
(주)드림어스컴퍼니,60570,201912,0
(주)와이지플러스,37270,201112,0
(주)와이지플러스,37270,201212,0
(주)와이지플러스,37270,201312,0
(주)와이지플러스,37270,201412,0
(주)와이지플러스,37270,201512,0
(주)와이지플러스,37270,201612,0
(주)와이지플러스,37270,201712,0
(주)와이지플러스,37270,201812,0
(주)와이지플러스,37270,201912,0
(주)지니뮤직,43610,201112,0
(주)지니뮤직,43610,201212,0
(주)지니뮤직,43610,201312,0
(주)지니뮤직,43610,201412,0
(주)지니뮤직,43610,201512,0
(주)지니뮤직,43610,201612,0
(주)지니뮤직,43610,201712,0.012646841
(주)지니뮤직,43610,201812,0.013601675
(주)지니뮤직,43610,201912,0.012453709
(주)키다리스튜디오,20120,201112,0
(주)키다리스튜디오,20120,201212,0
(주)키다리스튜디오,20120,201312,0
(주)키다리스튜디오,20120,201412,0
(주)키다리스튜디오,20120,201512,0
(주)키다리스튜디오,20120,201612,0
(주)키다리스튜디오,20120,201712,0
(주)키다리스튜디오,20120,201812,0
(주)키다리스튜디오,20120,201912,0
유엔젤(주),72130,201112,0
유엔젤(주),72130,201212,0
유엔젤(주),72130,201312,0
유엔젤(주),72130,201412,0
유엔젤(주),72130,201512,0
유엔젤(주),72130,201612,0
유엔젤(주),72130,201712,0
유엔젤(주),72130,201812,0
유엔젤(주),72130,201912,0
(주)셀루메드,49180,201112,0
(주)셀루메드,49180,201212,0
(주)셀루메드,49180,201312,0
(주)셀루메드,49180,201412,0
(주)셀루메드,49180,201512,0
(주)셀루메드,49180,201612,0
(주)셀루메드,49180,201712,0
(주)셀루메드,49180,201812,0
(주)셀루메드,49180,201912,0
(주)펩트론,87010,201512,0
(주)펩트론,87010,201612,0
(주)펩트론,87010,201712,0
(주)펩트론,87010,201812,0
(주)펩트론,87010,201912,0
케이피엑스라이프사이언스(주),114450,201112,0.025963466
케이피엑스라이프사이언스(주),114450,201212,0
케이피엑스라이프사이언스(주),114450,201312,0
케이피엑스라이프사이언스(주),114450,201412,0
케이피엑스라이프사이언스(주),114450,201512,0
케이피엑스라이프사이언스(주),114450,201612,0
케이피엑스라이프사이언스(주),114450,201712,0
케이피엑스라이프사이언스(주),114450,201812,0
케이피엑스라이프사이언스(주),114450,201912,0
(주)바이넥스,53030,201112,0
(주)바이넥스,53030,201212,0
(주)바이넥스,53030,201312,0
(주)바이넥스,53030,201412,0
(주)바이넥스,53030,201512,0
(주)바이넥스,53030,201612,0
(주)바이넥스,53030,201712,0
(주)바이넥스,53030,201812,0
(주)바이넥스,53030,201912,0
(주)비씨월드제약,200780,201412,0
(주)비씨월드제약,200780,201512,0
(주)비씨월드제약,200780,201612,0
(주)비씨월드제약,200780,201712,0
(주)비씨월드제약,200780,201812,0.016595964
(주)비씨월드제약,200780,201912,0.008903058
(주)서울제약,18680,201112,0
(주)서울제약,18680,201212,0
(주)서울제약,18680,201312,0
(주)서울제약,18680,201412,0
(주)서울제약,18680,201512,0
(주)서울제약,18680,201612,0.003242847
(주)서울제약,18680,201712,0
(주)서울제약,18680,201812,0
(주)서울제약,18680,201912,0
(주)셀트리온제약,68760,201112,0.056262407
(주)셀트리온제약,68760,201212,0.047665368
(주)셀트리온제약,68760,201312,0.028790665
(주)셀트리온제약,68760,201412,0.012183388
(주)셀트리온제약,68760,201512,0.013443609
(주)셀트리온제약,68760,201612,0.123576374
(주)셀트리온제약,68760,201712,0.004437158
(주)셀트리온제약,68760,201812,0.009691102
(주)셀트리온제약,68760,201912,0.010154588
(주)오스코텍,39200,201112,0.029745469
(주)오스코텍,39200,201212,0.039680704
(주)오스코텍,39200,201312,0.051337002
(주)오스코텍,39200,201412,0.042061629
(주)오스코텍,39200,201512,0.013949687
(주)오스코텍,39200,201612,0.041239695
(주)오스코텍,39200,201712,0.149994392
(주)오스코텍,39200,201812,0.456975414
(주)오스코텍,39200,201912,2.836114005
(주)테라젠이텍스,66700,201112,0
(주)테라젠이텍스,66700,201212,0
(주)테라젠이텍스,66700,201312,0
(주)테라젠이텍스,66700,201412,0
(주)테라젠이텍스,66700,201512,0
(주)테라젠이텍스,66700,201612,0
(주)테라젠이텍스,66700,201712,0
(주)테라젠이텍스,66700,201812,0
(주)테라젠이텍스,66700,201912,0
(주)한독,2390,201112,0.018042163
(주)한독,2390,201212,0.008627188
(주)한독,2390,201312,0.024333187
(주)한독,2390,201412,0.014211125
(주)한독,2390,201512,0.017513526
(주)한독,2390,201612,0.012193476
(주)한독,2390,201712,0.017470322
(주)한독,2390,201812,0.010243614
(주)한독,2390,201912,0.006853249
국제약품(주),2720,201212,0
국제약품(주),2720,201312,0
국제약품(주),2720,201412,0
국제약품(주),2720,201512,0
국제약품(주),2720,201612,0
국제약품(주),2720,201712,0
국제약품(주),2720,201812,0
국제약품(주),2720,201912,0
동성제약(주),2210,201112,0
동성제약(주),2210,201212,0
동성제약(주),2210,201312,0
동성제약(주),2210,201412,0
동성제약(주),2210,201512,0
동성제약(주),2210,201612,0
동성제약(주),2210,201712,0
동성제약(주),2210,201812,0
동성제약(주),2210,201912,0
명문제약(주),17180,201112,0
명문제약(주),17180,201212,0
명문제약(주),17180,201312,0.026649992
명문제약(주),17180,201412,0.025207287
명문제약(주),17180,201512,0.020967907
명문제약(주),17180,201612,0.010928248
명문제약(주),17180,201712,0.008795293
명문제약(주),17180,201812,0.005373286
명문제약(주),17180,201912,0.010680523
삼성제약(주),1360,201112,0
삼성제약(주),1360,201212,0
삼성제약(주),1360,201312,0
삼성제약(주),1360,201412,0
삼성제약(주),1360,201512,0
삼성제약(주),1360,201612,0
삼성제약(주),1360,201712,0
삼성제약(주),1360,201812,0
삼성제약(주),1360,201912,0
삼일제약(주),520,201112,0
삼일제약(주),520,201212,0
삼일제약(주),520,201312,0
삼일제약(주),520,201412,0
삼일제약(주),520,201512,0
삼일제약(주),520,201612,0
삼일제약(주),520,201712,0
삼일제약(주),520,201812,0
삼일제약(주),520,201912,0
신풍제약(주),19170,201112,0.026932877
신풍제약(주),19170,201212,0.037596361
신풍제약(주),19170,201312,0.042607485
신풍제약(주),19170,201412,0.044827746
신풍제약(주),19170,201512,0.068770841
신풍제약(주),19170,201612,0.051191619
신풍제약(주),19170,201712,0.040531467
신풍제약(주),19170,201812,0.0397687
신풍제약(주),19170,201912,0.047454866
에이프로젠제약(주),3060,201112,0
에이프로젠제약(주),3060,201212,0
에이프로젠제약(주),3060,201312,0
에이프로젠제약(주),3060,201412,0
에이프로젠제약(주),3060,201512,0
에이프로젠제약(주),3060,201612,0
에이프로젠제약(주),3060,201712,0
에이프로젠제약(주),3060,201812,0
에이프로젠제약(주),3060,201912,0
영진약품(주),3520,201112,0
영진약품(주),3520,201212,0
영진약품(주),3520,201312,0
영진약품(주),3520,201412,0
영진약품(주),3520,201512,0.069253941
영진약품(주),3520,201612,0
영진약품(주),3520,201712,0
영진약품(주),3520,201812,0
영진약품(주),3520,201912,0
일동제약(주),249420,201612,0.006748448
일동제약(주),249420,201712,0.016242959
일동제약(주),249420,201812,0.021090801
일동제약(주),249420,201912,0.017881934
일동홀딩스(주),230,201112,0.012092436
일동홀딩스(주),230,201212,0.020055328
일동홀딩스(주),230,201312,0.018971605
일동홀딩스(주),230,201412,0.010975541
일동홀딩스(주),230,201512,0.01342401
일동홀딩스(주),230,201612,0
일동홀딩스(주),230,201712,0
일동홀딩스(주),230,201812,0
일동홀딩스(주),230,201912,0
일성신약(주),3120,201112,0.012072702
일성신약(주),3120,201212,0.004124078
일성신약(주),3120,201312,0.002836461
일성신약(주),3120,201412,0.002144124
일성신약(주),3120,201512,0.002816109
일성신약(주),3120,201612,0.002283757
일성신약(주),3120,201712,0.000945214
일성신약(주),3120,201812,0.000517578
일성신약(주),3120,201912,0.000581079
일양약품(주),7570,201612,0.056501727
일양약품(주),7570,201712,0.054980571
일양약품(주),7570,201812,0.063543462
일양약품(주),7570,201912,0.061955041
제이더블유중외제약(주),1060,201112,0
제이더블유중외제약(주),1060,201212,0
제이더블유중외제약(주),1060,201312,0
제이더블유중외제약(주),1060,201412,0
제이더블유중외제약(주),1060,201512,0
제이더블유중외제약(주),1060,201612,0
제이더블유중외제약(주),1060,201712,0
제이더블유중외제약(주),1060,201812,0
제이더블유중외제약(주),1060,201912,0
제일약품(주),271980,201712,0
제일약품(주),271980,201812,0
제일약품(주),271980,201912,0
조아제약(주),34940,201112,0.028073358
조아제약(주),34940,201212,0.031919192
조아제약(주),34940,201312,0.035051716
조아제약(주),34940,201412,0
조아제약(주),34940,201512,0
조아제약(주),34940,201612,0
조아제약(주),34940,201712,0
조아제약(주),34940,201812,0
조아제약(주),34940,201912,0
진양제약(주),7370,201112,0.079946818
진양제약(주),7370,201212,0.090454827
진양제약(주),7370,201312,0.091252102
진양제약(주),7370,201412,0.070886107
진양제약(주),7370,201512,0.06934842
진양제약(주),7370,201612,0.025955086
진양제약(주),7370,201712,0.019007734
진양제약(주),7370,201812,0.017163904
진양제약(주),7370,201912,0.020328415
코아스템(주),166480,201512,0
코아스템(주),166480,201612,0
코아스템(주),166480,201712,0
코아스템(주),166480,201812,0
코아스템(주),166480,201912,0
팜젠사이언스(주),4720,201112,0
팜젠사이언스(주),4720,201212,0
팜젠사이언스(주),4720,201312,0
팜젠사이언스(주),4720,201412,0
팜젠사이언스(주),4720,201512,0
팜젠사이언스(주),4720,201612,0
팜젠사이언스(주),4720,201712,0
팜젠사이언스(주),4720,201812,0
팜젠사이언스(주),4720,201912,0
한올바이오파마(주),9420,201112,0
한올바이오파마(주),9420,201212,0
한올바이오파마(주),9420,201312,0
한올바이오파마(주),9420,201412,0
한올바이오파마(주),9420,201512,0
한올바이오파마(주),9420,201612,0
한올바이오파마(주),9420,201712,0
한올바이오파마(주),9420,201812,0
한올바이오파마(주),9420,201912,0
피에스텍(주),2230,201112,0
피에스텍(주),2230,201212,0
피에스텍(주),2230,201312,0
피에스텍(주),2230,201412,0
피에스텍(주),2230,201512,0
피에스텍(주),2230,201612,0
피에스텍(주),2230,201712,0
피에스텍(주),2230,201812,0
피에스텍(주),2230,201912,0
미래산업(주),25560,201112,0
미래산업(주),25560,201212,0
미래산업(주),25560,201312,0
미래산업(주),25560,201412,0
미래산업(주),25560,201512,0
미래산업(주),25560,201612,0
미래산업(주),25560,201712,0
미래산업(주),25560,201812,0
미래산업(주),25560,201912,0
(주)CMG제약,58820,201112,0
(주)CMG제약,58820,201212,0
(주)CMG제약,58820,201312,0
(주)CMG제약,58820,201412,0
(주)CMG제약,58820,201512,0
(주)CMG제약,58820,201612,0
(주)CMG제약,58820,201712,0
(주)CMG제약,58820,201812,0
(주)CMG제약,58820,201912,0
(주)씨티씨바이오,60590,201112,0
(주)씨티씨바이오,60590,201212,0
(주)씨티씨바이오,60590,201312,0
(주)씨티씨바이오,60590,201412,0
(주)씨티씨바이오,60590,201512,0
(주)씨티씨바이오,60590,201612,0
(주)씨티씨바이오,60590,201712,0
(주)씨티씨바이오,60590,201812,0
(주)씨티씨바이오,60590,201912,0
(주)에스텍파마,41910,201112,0.024772395
(주)에스텍파마,41910,201212,0.025017825
(주)에스텍파마,41910,201312,0.037531753
(주)에스텍파마,41910,201412,0.040933311
(주)에스텍파마,41910,201512,0.055296164
(주)에스텍파마,41910,201612,0.0775476
(주)에스텍파마,41910,201712,0.081834795
(주)에스텍파마,41910,201812,0.045952326
(주)에스텍파마,41910,201912,0.039565683
(주)유바이오로직스,206650,201712,0
(주)유바이오로직스,206650,201812,0
(주)유바이오로직스,206650,201912,0
(주)종근당바이오,63160,201112,0
(주)종근당바이오,63160,201212,0
(주)종근당바이오,63160,201312,0
(주)종근당바이오,63160,201412,0
(주)종근당바이오,63160,201512,0
(주)종근당바이오,63160,201612,0
(주)종근당바이오,63160,201712,0
(주)종근당바이오,63160,201812,0
(주)종근당바이오,63160,201912,0
(주)팬젠,222110,201612,2.884961426
(주)팬젠,222110,201712,0.69482168
(주)팬젠,222110,201812,0.45422998
(주)팬젠,222110,201912,1.569601042
(주)퓨쳐켐,220100,201612,0
(주)퓨쳐켐,220100,201712,0
(주)퓨쳐켐,220100,201812,0
(주)퓨쳐켐,220100,201912,0
경남제약(주),53950,201112,0
경남제약(주),53950,201212,0
경남제약(주),53950,201312,0
경남제약(주),53950,201412,0
경남제약(주),53950,201512,0
경남제약(주),53950,201612,0
경남제약(주),53950,201712,0
경남제약(주),53950,201812,0.005938169
경남제약(주),53950,201912,0.009293531
에스티팜(주),237690,201612,0.014024189
에스티팜(주),237690,201712,0.008758739
에스티팜(주),237690,201812,0.012202306
에스티팜(주),237690,201912,0.025061938
제이더블유신약(주),67290,201112,0
제이더블유신약(주),67290,201212,0
제이더블유신약(주),67290,201312,0
제이더블유신약(주),67290,201412,0
제이더블유신약(주),67290,201512,0
제이더블유신약(주),67290,201612,0
제이더블유신약(주),67290,201712,0
제이더블유신약(주),67290,201812,0
제이더블유신약(주),67290,201912,0
진원생명과학(주),11000,201112,0
진원생명과학(주),11000,201212,0.262319396
진원생명과학(주),11000,201312,0.039773442
진원생명과학(주),11000,201412,0.141066854
진원생명과학(주),11000,201512,0.143730263
진원생명과학(주),11000,201612,0.220776232
진원생명과학(주),11000,201712,0.417949124
진원생명과학(주),11000,201812,0.194157978
진원생명과학(주),11000,201912,0.164970491
(주)동방선기,99410,201112,0
(주)동방선기,99410,201212,0
(주)동방선기,99410,201312,0
(주)동방선기,99410,201412,0
(주)동방선기,99410,201512,0
(주)동방선기,99410,201612,0
(주)동방선기,99410,201712,0
(주)동방선기,99410,201812,0
(주)동방선기,99410,201912,0
(주)케이프,64820,201112,0
(주)케이프,64820,201212,0
(주)케이프,64820,201312,0
(주)케이프,64820,201412,0
(주)케이프,64820,201512,0
(주)케이프,64820,201612,0
(주)케이프,64820,201712,0
(주)케이프,64820,201812,0
(주)케이프,64820,201912,0
인화정공(주),101930,201112,0
인화정공(주),101930,201212,0
인화정공(주),101930,201312,0
인화정공(주),101930,201412,0
인화정공(주),101930,201512,0
인화정공(주),101930,201612,0
인화정공(주),101930,201712,0
인화정공(주),101930,201812,0
인화정공(주),101930,201912,0
한라아이엠에스(주),92460,201112,0
한라아이엠에스(주),92460,201212,0
한라아이엠에스(주),92460,201312,0
한라아이엠에스(주),92460,201412,0
한라아이엠에스(주),92460,201512,0
한라아이엠에스(주),92460,201612,0
한라아이엠에스(주),92460,201712,0
한라아이엠에스(주),92460,201812,0
한라아이엠에스(주),92460,201912,0
에이치엘비(주),28300,201112,0
에이치엘비(주),28300,201112,0
에이치엘비(주),28300,201212,0.00395232
에이치엘비(주),28300,201212,0.00395232
에이치엘비(주),28300,201312,0.027565534
에이치엘비(주),28300,201312,0.027565534
에이치엘비(주),28300,201412,0
에이치엘비(주),28300,201412,0
에이치엘비(주),28300,201512,0
에이치엘비(주),28300,201512,0
에이치엘비(주),28300,201612,0
에이치엘비(주),28300,201612,0
에이치엘비(주),28300,201712,0
에이치엘비(주),28300,201712,0
에이치엘비(주),28300,201812,0
에이치엘비(주),28300,201812,0
에이치엘비(주),28300,201912,0
에이치엘비(주),28300,201912,0
(주)후성,93370,201112,0.012220344
(주)후성,93370,201212,0
(주)후성,93370,201312,0
(주)후성,93370,201412,0
(주)후성,93370,201512,0
(주)후성,93370,201612,0
(주)후성,93370,201712,0
(주)후성,93370,201812,0
(주)후성,93370,201912,0
OCI(주),10060,201112,0
OCI(주),10060,201212,0
OCI(주),10060,201312,0
OCI(주),10060,201412,0
OCI(주),10060,201512,0
OCI(주),10060,201612,0
OCI(주),10060,201712,0
OCI(주),10060,201812,0
OCI(주),10060,201912,0
태경산업(주),15890,201112,0
태경산업(주),15890,201212,0
태경산업(주),15890,201312,0
태경산업(주),15890,201412,0
태경산업(주),15890,201512,0
태경산업(주),15890,201612,0
태경산업(주),15890,201712,0
태경산업(주),15890,201812,0
태경산업(주),15890,201912,0
백광산업(주),1340,201112,0
백광산업(주),1340,201212,0
백광산업(주),1340,201312,0
백광산업(주),1340,201412,0
백광산업(주),1340,201512,0
백광산업(주),1340,201612,0
백광산업(주),1340,201712,0
백광산업(주),1340,201812,0
백광산업(주),1340,201912,0
