,회사명,거래소코드,회계년도,경상개발비율
4514,(주)에프엔씨엔터테인먼트,173940,16-Dec,0
4515,(주)에프엔씨엔터테인먼트,173940,17-Dec,0
4516,(주)에프엔씨엔터테인먼트,173940,18-Dec,0
4517,(주)에프엔씨엔터테인먼트,173940,19-Dec,0
4518,(주)엑사이엔씨,54940,11-Dec,0.001463293
4519,(주)엑사이엔씨,54940,12-Dec,0.009036843
4520,(주)엑사이엔씨,54940,13-Dec,0.00573407
4521,(주)엑사이엔씨,54940,14-Dec,0.008066092
4522,(주)엑사이엔씨,54940,15-Dec,0.006087547
4523,(주)엑사이엔씨,54940,16-Dec,0.005736002
4524,(주)엑사이엔씨,54940,17-Dec,0.002705334
4525,(주)엑사이엔씨,54940,18-Dec,0.005524024
4526,(주)엑사이엔씨,54940,19-Dec,0.007257826
4527,(주)엑세스바이오인코퍼레이션,950130,13-Dec,0
4528,(주)엑세스바이오인코퍼레이션,950130,14-Dec,0
4529,(주)엑세스바이오인코퍼레이션,950130,15-Dec,0
4530,(주)엑세스바이오인코퍼레이션,950130,16-Dec,0
4531,(주)엑세스바이오인코퍼레이션,950130,17-Dec,0
4532,(주)엑세스바이오인코퍼레이션,950130,18-Dec,0
4533,(주)엑세스바이오인코퍼레이션,950130,19-Dec,0
4534,(주)엑셈,205100,14-Dec,
4535,(주)엑셈,205100,15-Dec,0
4536,(주)엑셈,205100,16-Dec,0
4537,(주)엑셈,205100,17-Dec,0
4538,(주)엑셈,205100,18-Dec,0
4539,(주)엑셈,205100,19-Dec,0
4540,(주)엑시콘,92870,15-Dec,0
4541,(주)엑시콘,92870,16-Dec,0
4542,(주)엑시콘,92870,17-Dec,0
4543,(주)엑시콘,92870,18-Dec,0
4544,(주)엑시콘,92870,19-Dec,0
4545,(주)엔바이오니아,317870,19-Dec,0
4546,(주)엔씨소프트,36570,11-Dec,0
4547,(주)엔씨소프트,36570,12-Dec,0
4548,(주)엔씨소프트,36570,13-Dec,0
4549,(주)엔씨소프트,36570,14-Dec,0
4550,(주)엔씨소프트,36570,15-Dec,0
4551,(주)엔씨소프트,36570,16-Dec,0
4552,(주)엔씨소프트,36570,17-Dec,0
4553,(주)엔씨소프트,36570,18-Dec,0.16697455
4554,(주)엔씨소프트,36570,19-Dec,0.18626053
4555,(주)엔아이스틸,8260,11-Dec,0
4556,(주)엔아이스틸,8260,12-Dec,0
4557,(주)엔아이스틸,8260,13-Dec,0
4558,(주)엔아이스틸,8260,14-Dec,0
4559,(주)엔아이스틸,8260,15-Dec,0
4560,(주)엔아이스틸,8260,16-Dec,0
4561,(주)엔아이스틸,8260,17-Dec,0
4562,(주)엔아이스틸,8260,18-Dec,0
4563,(주)엔아이스틸,8260,19-Dec,0
4564,(주)엔에스,217820,15-Dec,0.010255875
4565,(주)엔에스,217820,16-Dec,0.019455427
4566,(주)엔에스,217820,17-Dec,0.007640064
4567,(주)엔에스,217820,18-Dec,0.004845452
4568,(주)엔에스,217820,19-Dec,0.004093265
4569,(주)엔에스엔,31860,11-Dec,0
4570,(주)엔에스엔,31860,12-Dec,0
4571,(주)엔에스엔,31860,13-Dec,0
4572,(주)엔에스엔,31860,14-Dec,0
4573,(주)엔에스엔,31860,15-Dec,0
4574,(주)엔에스엔,31860,16-Dec,0
4575,(주)엔에스엔,31860,17-Dec,0
4576,(주)엔에스엔,31860,18-Dec,0
4577,(주)엔에스엔,31860,19-Dec,0
4578,(주)엔에이치엔벅스,104200,11-Dec,0
4579,(주)엔에이치엔벅스,104200,12-Dec,0
4580,(주)엔에이치엔벅스,104200,13-Dec,0
4581,(주)엔에이치엔벅스,104200,14-Dec,0
4582,(주)엔에이치엔벅스,104200,15-Dec,0
4583,(주)엔에이치엔벅스,104200,16-Dec,0
4584,(주)엔에이치엔벅스,104200,17-Dec,0
4585,(주)엔에이치엔벅스,104200,18-Dec,0
4586,(주)엔에이치엔벅스,104200,19-Dec,0
4587,(주)엔이능률,53290,11-Dec,0.063227699
4588,(주)엔이능률,53290,12-Dec,0.103651888
4589,(주)엔이능률,53290,13-Dec,0.0227838
4590,(주)엔이능률,53290,14-Dec,0.011697747
4591,(주)엔이능률,53290,15-Dec,0.004497268
4592,(주)엔이능률,53290,16-Dec,0.004215865
4593,(주)엔이능률,53290,17-Dec,0.001979567
4594,(주)엔이능률,53290,18-Dec,0.002939295
4595,(주)엔이능률,53290,19-Dec,0.0039993
4596,(주)엔지스테크널러지,208860,16-Dec,0.168873442
4597,(주)엔지스테크널러지,208860,17-Dec,0.263358038
4598,(주)엔지스테크널러지,208860,18-Dec,0.241275177
4599,(주)엔지스테크널러지,208860,19-Dec,0.412803381
4600,(주)엔지켐생명과학,183490,18-Dec,0.290330724
4601,(주)엔지켐생명과학,183490,19-Dec,0.278067114
4602,(주)엔케이,85310,11-Dec,0
4603,(주)엔케이,85310,12-Dec,0
4604,(주)엔케이,85310,13-Dec,0
4605,(주)엔케이,85310,14-Dec,0
4606,(주)엔케이,85310,15-Dec,0
4607,(주)엔케이,85310,16-Dec,0
4608,(주)엔케이,85310,17-Dec,0
4609,(주)엔케이,85310,18-Dec,0
4610,(주)엔케이,85310,19-Dec,0
4611,(주)엔케이맥스,182400,15-Dec,0
4612,(주)엔케이맥스,182400,16-Dec,0
4613,(주)엔케이맥스,182400,17-Dec,0
4614,(주)엔케이맥스,182400,18-Dec,0
4615,(주)엔케이맥스,182400,19-Dec,0
4616,(주)엔텔스,69410,11-Dec,0
4617,(주)엔텔스,69410,12-Dec,-0.007967783
4618,(주)엔텔스,69410,13-Dec,0
4619,(주)엔텔스,69410,14-Dec,0
4620,(주)엔텔스,69410,15-Dec,0
4621,(주)엔텔스,69410,16-Dec,0
4622,(주)엔텔스,69410,17-Dec,0
4623,(주)엔텔스,69410,18-Dec,0
4624,(주)엔텔스,69410,19-Dec,0
4625,(주)엔투텍,227950,15-Dec,
4626,(주)엔투텍,227950,16-Dec,
4627,(주)엔투텍,227950,17-Dec,
4628,(주)엔투텍,227950,18-Dec,0.024958487
4629,(주)엔피,291230,18-Dec,
4630,(주)엔피,291230,19-Dec,
4631,(주)엔피케이,48830,11-Dec,0.00560348
4632,(주)엔피케이,48830,12-Dec,0.001957968
4633,(주)엔피케이,48830,13-Dec,0.002331956
4634,(주)엔피케이,48830,14-Dec,0.00413333
4635,(주)엔피케이,48830,15-Dec,0
4636,(주)엔피케이,48830,16-Dec,0
4637,(주)엔피케이,48830,17-Dec,0
4638,(주)엔피케이,48830,18-Dec,0
4639,(주)엔피케이,48830,19-Dec,0
4640,(주)엘디티,96870,11-Dec,0.021877658
4641,(주)엘디티,96870,12-Dec,0.028197014
4642,(주)엘디티,96870,13-Dec,0.035546344
4643,(주)엘디티,96870,14-Dec,0.083002834
4644,(주)엘디티,96870,15-Dec,0.034262046
4645,(주)엘디티,96870,16-Dec,0.054363563
4646,(주)엘디티,96870,17-Dec,0.099553609
4647,(주)엘디티,96870,18-Dec,0.159442798
4648,(주)엘디티,96870,19-Dec,0.260288024
4649,(주)엘아이에스,138690,11-Dec,0
4650,(주)엘아이에스,138690,12-Dec,0
4651,(주)엘아이에스,138690,13-Dec,0
4652,(주)엘아이에스,138690,14-Dec,0
4653,(주)엘아이에스,138690,15-Dec,0
4654,(주)엘아이에스,138690,16-Dec,0
4655,(주)엘아이에스,138690,17-Dec,0
4656,(주)엘아이에스,138690,18-Dec,0
4657,(주)엘아이에스,138690,19-Dec,0
4658,(주)엘앤씨바이오,290650,18-Dec,0
4659,(주)엘앤씨바이오,290650,19-Dec,0
4660,(주)엘앤에프,66970,11-Dec,0
4661,(주)엘앤에프,66970,12-Dec,0
4662,(주)엘앤에프,66970,13-Dec,0
4663,(주)엘앤에프,66970,14-Dec,0
4664,(주)엘앤에프,66970,15-Dec,0
4665,(주)엘앤에프,66970,16-Dec,0
4666,(주)엘앤에프,66970,17-Dec,0
4667,(주)엘앤에프,66970,18-Dec,0
4668,(주)엘앤에프,66970,19-Dec,0
4669,(주)엘앤케이바이오메드,156100,16-Dec,0
4670,(주)엘앤케이바이오메드,156100,17-Dec,0
4671,(주)엘앤케이바이오메드,156100,18-Dec,0
4672,(주)엘앤케이바이오메드,156100,19-Dec,0
4673,(주)엘에스,6260,11-Dec,0
4674,(주)엘에스,6260,12-Dec,0
4675,(주)엘에스,6260,13-Dec,0
4676,(주)엘에스,6260,14-Dec,0
4677,(주)엘에스,6260,15-Dec,0
4678,(주)엘에스,6260,16-Dec,0
4679,(주)엘에스,6260,17-Dec,0
4680,(주)엘에스,6260,18-Dec,0
4681,(주)엘에스,6260,19-Dec,0
4682,(주)엘에스네트웍스,680,11-Dec,0
4683,(주)엘에스네트웍스,680,12-Dec,0
4684,(주)엘에스네트웍스,680,13-Dec,0
4685,(주)엘에스네트웍스,680,14-Dec,0
4686,(주)엘에스네트웍스,680,15-Dec,0
4687,(주)엘에스네트웍스,680,16-Dec,0
4688,(주)엘에스네트웍스,680,17-Dec,0
4689,(주)엘에스네트웍스,680,18-Dec,0
4690,(주)엘에스네트웍스,680,19-Dec,0
4691,(주)엘에프,93050,11-Dec,0
4692,(주)엘에프,93050,12-Dec,0
4693,(주)엘에프,93050,13-Dec,0
4694,(주)엘에프,93050,14-Dec,0
4695,(주)엘에프,93050,15-Dec,0
4696,(주)엘에프,93050,16-Dec,0
4697,(주)엘에프,93050,17-Dec,0
4698,(주)엘에프,93050,18-Dec,0
4699,(주)엘에프,93050,19-Dec,0
4700,(주)엘엑스세미콘,108320,11-Dec,0.092700673
4701,(주)엘엑스세미콘,108320,12-Dec,0.055753942
4702,(주)엘엑스세미콘,108320,13-Dec,0.023302365
4703,(주)엘엑스세미콘,108320,14-Dec,0.031119407
4704,(주)엘엑스세미콘,108320,15-Dec,0.032159257
4705,(주)엘엑스세미콘,108320,16-Dec,0.045439813
4706,(주)엘엑스세미콘,108320,17-Dec,0.071146685
4707,(주)엘엑스세미콘,108320,18-Dec,0.045533436
4708,(주)엘엑스세미콘,108320,19-Dec,0.052449123
4709,(주)엘엑스인터내셔널,1120,11-Dec,0
4710,(주)엘엑스인터내셔널,1120,12-Dec,0
4711,(주)엘엑스인터내셔널,1120,13-Dec,0
4712,(주)엘엑스인터내셔널,1120,14-Dec,0
4713,(주)엘엑스인터내셔널,1120,15-Dec,0
4714,(주)엘엑스인터내셔널,1120,16-Dec,0
4715,(주)엘엑스인터내셔널,1120,17-Dec,0
4716,(주)엘엑스인터내셔널,1120,18-Dec,0
4717,(주)엘엑스인터내셔널,1120,19-Dec,0
4718,(주)엘엑스하우시스,108670,11-Dec,0
4719,(주)엘엑스하우시스,108670,12-Dec,0
4720,(주)엘엑스하우시스,108670,13-Dec,0
4721,(주)엘엑스하우시스,108670,14-Dec,0
4722,(주)엘엑스하우시스,108670,15-Dec,0
4723,(주)엘엑스하우시스,108670,16-Dec,0
4724,(주)엘엑스하우시스,108670,17-Dec,0
4725,(주)엘엑스하우시스,108670,18-Dec,0
4726,(주)엘엑스하우시스,108670,19-Dec,0
4727,(주)엘엠에스,73110,11-Dec,0.074401408
4728,(주)엘엠에스,73110,12-Dec,0.086997251
4729,(주)엘엠에스,73110,13-Dec,0.073118255
4730,(주)엘엠에스,73110,14-Dec,0.059780944
4731,(주)엘엠에스,73110,15-Dec,0.079363209
4732,(주)엘엠에스,73110,16-Dec,0.069520756
4733,(주)엘엠에스,73110,17-Dec,0.11181648
4734,(주)엘엠에스,73110,18-Dec,0.098412802
4735,(주)엘엠에스,73110,19-Dec,0.052040187
4736,(주)엘오티베큠,83310,11-Dec,0
4737,(주)엘오티베큠,83310,12-Dec,0
4738,(주)엘오티베큠,83310,13-Dec,0
4739,(주)엘오티베큠,83310,14-Dec,0
4740,(주)엘오티베큠,83310,15-Dec,0
4741,(주)엘오티베큠,83310,16-Dec,0
4742,(주)엘오티베큠,83310,17-Dec,0
4743,(주)엘오티베큠,83310,18-Dec,0
4744,(주)엘오티베큠,83310,19-Dec,0
4745,(주)엘지,3550,11-Dec,0
4746,(주)엘지,3550,12-Dec,0
4747,(주)엘지,3550,13-Dec,0
4748,(주)엘지,3550,14-Dec,0
4749,(주)엘지,3550,15-Dec,0
4750,(주)엘지,3550,16-Dec,0
4751,(주)엘지,3550,17-Dec,0
4752,(주)엘지,3550,18-Dec,0
4753,(주)엘지,3550,19-Dec,0
4754,(주)엘지생활건강,51900,11-Dec,0
4755,(주)엘지생활건강,51900,12-Dec,0
4756,(주)엘지생활건강,51900,13-Dec,0
4757,(주)엘지생활건강,51900,14-Dec,0
4758,(주)엘지생활건강,51900,15-Dec,0
4759,(주)엘지생활건강,51900,16-Dec,0
4760,(주)엘지생활건강,51900,17-Dec,0
4761,(주)엘지생활건강,51900,18-Dec,0
4762,(주)엘지생활건강,51900,19-Dec,0
4763,(주)엘지유플러스,32640,11-Dec,0
4764,(주)엘지유플러스,32640,12-Dec,0
4765,(주)엘지유플러스,32640,13-Dec,0
4766,(주)엘지유플러스,32640,14-Dec,0
4767,(주)엘지유플러스,32640,15-Dec,0
4768,(주)엘지유플러스,32640,16-Dec,0
4769,(주)엘지유플러스,32640,17-Dec,0
4770,(주)엘지유플러스,32640,18-Dec,0
4771,(주)엘지유플러스,32640,19-Dec,0
4772,(주)엘지헬로비전,37560,12-Dec,0
4773,(주)엘지헬로비전,37560,13-Dec,0
4774,(주)엘지헬로비전,37560,14-Dec,0
4775,(주)엘지헬로비전,37560,15-Dec,0
4776,(주)엘지헬로비전,37560,16-Dec,0
4777,(주)엘지헬로비전,37560,17-Dec,0
4778,(주)엘지헬로비전,37560,18-Dec,0
4779,(주)엘지헬로비전,37560,19-Dec,0
4780,(주)엘지화학,51910,11-Dec,0
4781,(주)엘지화학,51910,12-Dec,0
4782,(주)엘지화학,51910,13-Dec,0
4783,(주)엘지화학,51910,14-Dec,0
4784,(주)엘지화학,51910,15-Dec,0
4785,(주)엘지화학,51910,16-Dec,0
4786,(주)엘지화학,51910,17-Dec,0
4787,(주)엘지화학,51910,18-Dec,0
4788,(주)엘지화학,51910,19-Dec,0
4789,(주)엠게임,58630,11-Dec,0
4790,(주)엠게임,58630,12-Dec,0
4791,(주)엠게임,58630,13-Dec,0.246025998
4792,(주)엠게임,58630,14-Dec,0.129891309
4793,(주)엠게임,58630,15-Dec,0.154031494
4794,(주)엠게임,58630,16-Dec,0.227195882
4795,(주)엠게임,58630,17-Dec,0.2208569
4796,(주)엠게임,58630,18-Dec,0
4797,(주)엠게임,58630,19-Dec,0
4798,(주)엠디에스테크,86960,11-Dec,0
4799,(주)엠디에스테크,86960,12-Dec,0
4800,(주)엠디에스테크,86960,13-Dec,0
4801,(주)엠디에스테크,86960,14-Dec,0
4802,(주)엠디에스테크,86960,15-Dec,0
4803,(주)엠디에스테크,86960,16-Dec,0
4804,(주)엠디에스테크,86960,17-Dec,0
4805,(주)엠디에스테크,86960,18-Dec,0
4806,(주)엠디에스테크,86960,19-Dec,0
4807,(주)엠씨넥스,97520,12-Dec,0
4808,(주)엠씨넥스,97520,13-Dec,0
4809,(주)엠씨넥스,97520,14-Dec,0
4810,(주)엠씨넥스,97520,15-Dec,0
4811,(주)엠씨넥스,97520,16-Dec,0
4812,(주)엠씨넥스,97520,17-Dec,0.021303603
4813,(주)엠씨넥스,97520,18-Dec,0.026548642
4814,(주)엠씨넥스,97520,19-Dec,0.02905459
4815,(주)엠아이텍,179290,18-Dec,0
4816,(주)엠아이텍,179290,19-Dec,0
4817,(주)엠에스씨,9780,11-Dec,0.023830247
4818,(주)엠에스씨,9780,12-Dec,0.004145345
4819,(주)엠에스씨,9780,13-Dec,0.003052833
4820,(주)엠에스씨,9780,14-Dec,0.002450699
4821,(주)엠에스씨,9780,15-Dec,0.002490338
4822,(주)엠에스씨,9780,16-Dec,0.002339294
4823,(주)엠에스씨,9780,17-Dec,0.003415835
4824,(주)엠에스씨,9780,18-Dec,0.003090756
4825,(주)엠에스씨,9780,19-Dec,0.003593415
4826,(주)엠에스오토텍,123040,11-Dec,0.035660988
4827,(주)엠에스오토텍,123040,12-Dec,0.006409315
4828,(주)엠에스오토텍,123040,13-Dec,0.002303292
4829,(주)엠에스오토텍,123040,14-Dec,0.002849573
4830,(주)엠에스오토텍,123040,15-Dec,0.002641803
4831,(주)엠에스오토텍,123040,16-Dec,0.006660055
4832,(주)엠에스오토텍,123040,17-Dec,0.00249822
4833,(주)엠에스오토텍,123040,18-Dec,0.004505208
4834,(주)엠에스오토텍,123040,19-Dec,0.002854879
4835,(주)엠투엔,33310,11-Dec,0
4836,(주)엠투엔,33310,12-Dec,0
4837,(주)엠투엔,33310,13-Dec,0
4838,(주)엠투엔,33310,14-Dec,0
4839,(주)엠투엔,33310,15-Dec,0
4840,(주)엠투엔,33310,16-Dec,0
4841,(주)엠투엔,33310,17-Dec,0
4842,(주)엠투엔,33310,18-Dec,0
4843,(주)엠투엔,33310,19-Dec,0
4844,(주)엠플러스,259630,17-Dec,0
4845,(주)엠플러스,259630,18-Dec,0
4846,(주)엠플러스,259630,19-Dec,0
4847,(주)엠피대산,65150,11-Dec,0
4848,(주)엠피대산,65150,12-Dec,0
4849,(주)엠피대산,65150,13-Dec,0
4850,(주)엠피대산,65150,14-Dec,0
4851,(주)엠피대산,65150,15-Dec,0
4852,(주)엠피대산,65150,16-Dec,0
4853,(주)엠피대산,65150,17-Dec,0
4854,(주)엠피대산,65150,18-Dec,0
4855,(주)엠피대산,65150,19-Dec,0
4856,(주)연우,115960,15-Dec,0.007095017
4857,(주)연우,115960,16-Dec,0.007771057
4858,(주)연우,115960,17-Dec,0.005089705
4859,(주)연우,115960,18-Dec,0.014005699
4860,(주)연우,115960,19-Dec,0.007647922
4861,(주)연이비앤티,90740,11-Dec,0
4862,(주)연이비앤티,90740,12-Dec,0
4863,(주)연이비앤티,90740,13-Dec,0
4864,(주)연이비앤티,90740,14-Dec,0
4865,(주)연이비앤티,90740,15-Dec,0
4866,(주)연이비앤티,90740,16-Dec,0
4867,(주)연이비앤티,90740,17-Dec,0
4868,(주)연이비앤티,90740,18-Dec,0
4869,(주)연이비앤티,90740,19-Dec,0
4870,(주)영우디에스피,143540,14-Dec,0
4871,(주)영우디에스피,143540,15-Dec,0
4872,(주)영우디에스피,143540,16-Dec,0
4873,(주)영우디에스피,143540,17-Dec,0
4874,(주)영우디에스피,143540,18-Dec,0.033450109
4875,(주)영우디에스피,143540,19-Dec,0.034667297
4876,(주)영원무역,111770,11-Dec,0
4877,(주)영원무역,111770,12-Dec,0
4878,(주)영원무역,111770,13-Dec,0
4879,(주)영원무역,111770,14-Dec,0
4880,(주)영원무역,111770,15-Dec,0
4881,(주)영원무역,111770,16-Dec,0
4882,(주)영원무역,111770,17-Dec,0
4883,(주)영원무역,111770,18-Dec,0
4884,(주)영원무역,111770,19-Dec,0
4885,(주)영원무역홀딩스,9970,11-Dec,0
4886,(주)영원무역홀딩스,9970,12-Dec,0
4887,(주)영원무역홀딩스,9970,13-Dec,0
4888,(주)영원무역홀딩스,9970,14-Dec,0
4889,(주)영원무역홀딩스,9970,15-Dec,0
4890,(주)영원무역홀딩스,9970,16-Dec,0
4891,(주)영원무역홀딩스,9970,17-Dec,0
4892,(주)영원무역홀딩스,9970,18-Dec,0
4893,(주)영원무역홀딩스,9970,19-Dec,0
4894,(주)영풍,670,11-Dec,0
4895,(주)영풍,670,12-Dec,0
4896,(주)영풍,670,13-Dec,0
4897,(주)영풍,670,14-Dec,0
4898,(주)영풍,670,15-Dec,0
4899,(주)영풍,670,16-Dec,0
4900,(주)영풍,670,17-Dec,0
4901,(주)영풍,670,18-Dec,0
4902,(주)영풍,670,19-Dec,0
4903,(주)영흥,12160,11-Dec,0
4904,(주)영흥,12160,12-Dec,0
4905,(주)영흥,12160,13-Dec,0
4906,(주)영흥,12160,14-Dec,0
4907,(주)영흥,12160,15-Dec,0
4908,(주)영흥,12160,16-Dec,0
4909,(주)영흥,12160,17-Dec,0
4910,(주)영흥,12160,18-Dec,0
4911,(주)영흥,12160,19-Dec,0
4912,(주)예림당,36000,11-Dec,0
4913,(주)예림당,36000,12-Dec,0
4914,(주)예림당,36000,13-Dec,0
4915,(주)예림당,36000,14-Dec,0
4916,(주)예림당,36000,15-Dec,0
4917,(주)예림당,36000,16-Dec,0
4918,(주)예림당,36000,17-Dec,0
4919,(주)예림당,36000,18-Dec,0
4920,(주)예림당,36000,19-Dec,0
4921,(주)예선테크,250930,16-Dec,
4922,(주)예선테크,250930,17-Dec,
4923,(주)예선테크,250930,18-Dec,
4924,(주)예선테크,250930,19-Dec,0.03644196
4925,(주)예스코홀딩스,15360,11-Dec,0
4926,(주)예스코홀딩스,15360,12-Dec,0
4927,(주)예스코홀딩스,15360,13-Dec,0
4928,(주)예스코홀딩스,15360,14-Dec,0
4929,(주)예스코홀딩스,15360,15-Dec,0
4930,(주)예스코홀딩스,15360,16-Dec,0
4931,(주)예스코홀딩스,15360,17-Dec,0
4932,(주)예스코홀딩스,15360,18-Dec,0
4933,(주)예스코홀딩스,15360,19-Dec,0
4934,(주)예스티,122640,15-Dec,0
4935,(주)예스티,122640,16-Dec,0
4936,(주)예스티,122640,17-Dec,0
4937,(주)예스티,122640,18-Dec,0
4938,(주)예스티,122640,19-Dec,0
4939,(주)오공,45060,11-Dec,0
4940,(주)오공,45060,12-Dec,0
4941,(주)오공,45060,13-Dec,0
4942,(주)오공,45060,14-Dec,0
4943,(주)오공,45060,15-Dec,0
4944,(주)오공,45060,16-Dec,0
4945,(주)오공,45060,17-Dec,0
4946,(주)오공,45060,18-Dec,0
4947,(주)오공,45060,19-Dec,0
4948,(주)오디텍,80520,11-Dec,0
4949,(주)오디텍,80520,12-Dec,0
4950,(주)오디텍,80520,13-Dec,0
4951,(주)오디텍,80520,14-Dec,0
4952,(주)오디텍,80520,15-Dec,0
4953,(주)오디텍,80520,16-Dec,0
4954,(주)오디텍,80520,17-Dec,0
4955,(주)오디텍,80520,18-Dec,0
4956,(주)오디텍,80520,19-Dec,0
4957,(주)오뚜기,7310,11-Dec,0
4958,(주)오뚜기,7310,12-Dec,0
4959,(주)오뚜기,7310,13-Dec,0
4960,(주)오뚜기,7310,14-Dec,0
4961,(주)오뚜기,7310,15-Dec,0
4962,(주)오뚜기,7310,16-Dec,0
4963,(주)오뚜기,7310,17-Dec,0
4964,(주)오뚜기,7310,18-Dec,0
4965,(주)오뚜기,7310,19-Dec,0
4966,(주)오르비텍,46120,11-Dec,0.051309893
4967,(주)오르비텍,46120,12-Dec,0.030491955
4968,(주)오르비텍,46120,13-Dec,0
4969,(주)오르비텍,46120,14-Dec,0
4970,(주)오르비텍,46120,15-Dec,0
4971,(주)오르비텍,46120,16-Dec,0
4972,(주)오르비텍,46120,17-Dec,0
4973,(주)오르비텍,46120,18-Dec,0
4974,(주)오르비텍,46120,19-Dec,0
4975,(주)오리엔탈정공,14940,11-Dec,0
4976,(주)오리엔탈정공,14940,12-Dec,0
4977,(주)오리엔탈정공,14940,13-Dec,0
4978,(주)오리엔탈정공,14940,14-Dec,0
4979,(주)오리엔탈정공,14940,15-Dec,0
4980,(주)오리엔탈정공,14940,16-Dec,0
4981,(주)오리엔탈정공,14940,17-Dec,0
4982,(주)오리엔탈정공,14940,18-Dec,0
4983,(주)오리엔탈정공,14940,19-Dec,0
4984,(주)오리엔트정공,65500,11-Dec,0
4985,(주)오리엔트정공,65500,12-Dec,0
4986,(주)오리엔트정공,65500,13-Dec,0
4987,(주)오리엔트정공,65500,14-Dec,0
4988,(주)오리엔트정공,65500,15-Dec,0
4989,(주)오리엔트정공,65500,16-Dec,0
4990,(주)오리엔트정공,65500,17-Dec,0
4991,(주)오리엔트정공,65500,18-Dec,0
4992,(주)오리엔트정공,65500,19-Dec,0
4993,(주)오리온,271560,17-Dec,0
4994,(주)오리온,271560,18-Dec,0
4995,(주)오리온,271560,19-Dec,0
4996,(주)오리온홀딩스,1800,11-Dec,0
4997,(주)오리온홀딩스,1800,12-Dec,0
4998,(주)오리온홀딩스,1800,13-Dec,0
4999,(주)오리온홀딩스,1800,14-Dec,0
5000,(주)오리온홀딩스,1800,15-Dec,0
5001,(주)오리온홀딩스,1800,16-Dec,0
5002,(주)오리온홀딩스,1800,17-Dec,0
5003,(주)오리온홀딩스,1800,18-Dec,0
5004,(주)오리온홀딩스,1800,19-Dec,0
5005,(주)오리콤,10470,11-Dec,0
5006,(주)오리콤,10470,12-Dec,0
5007,(주)오리콤,10470,13-Dec,0
5008,(주)오리콤,10470,14-Dec,0
5009,(주)오리콤,10470,15-Dec,0
5010,(주)오리콤,10470,16-Dec,0
5011,(주)오리콤,10470,17-Dec,0
5012,(주)오리콤,10470,18-Dec,0
5013,(주)오리콤,10470,19-Dec,0
5014,(주)오스코텍,39200,11-Dec,0.029745469
5015,(주)오스코텍,39200,12-Dec,0.039680704
5016,(주)오스코텍,39200,13-Dec,0.051337002
5017,(주)오스코텍,39200,14-Dec,0.042061629
5018,(주)오스코텍,39200,15-Dec,0.013949687
5019,(주)오스코텍,39200,16-Dec,0.041239695
5020,(주)오스코텍,39200,17-Dec,0.149994392
5021,(주)오스코텍,39200,18-Dec,0.456975414
5022,(주)오스코텍,39200,19-Dec,2.836114005
5023,(주)오스테오닉,226400,18-Dec,0.024002547
5024,(주)오스테오닉,226400,19-Dec,0.01816838
5025,(주)오스템,31510,11-Dec,0.010690036
5026,(주)오스템,31510,12-Dec,0.00988747
5027,(주)오스템,31510,13-Dec,0.005071622
5028,(주)오스템,31510,14-Dec,0.005461217
5029,(주)오스템,31510,15-Dec,0.017768953
5030,(주)오스템,31510,16-Dec,0.033822361
5031,(주)오스템,31510,17-Dec,0.038301681
5032,(주)오스템,31510,18-Dec,0.037003377
5033,(주)오스템,31510,19-Dec,0.033259919
5034,(주)오이솔루션,138080,14-Dec,0
5035,(주)오이솔루션,138080,15-Dec,0
5036,(주)오이솔루션,138080,16-Dec,0
5037,(주)오이솔루션,138080,17-Dec,0
5038,(주)오이솔루션,138080,18-Dec,0
5039,(주)오이솔루션,138080,19-Dec,0
5040,(주)오킨스전자,80580,14-Dec,0
5041,(주)오킨스전자,80580,15-Dec,0
5042,(주)오킨스전자,80580,16-Dec,0
5043,(주)오킨스전자,80580,17-Dec,0
5044,(주)오킨스전자,80580,18-Dec,0
5045,(주)오킨스전자,80580,19-Dec,0
5046,(주)오텍,67170,11-Dec,0
5047,(주)오텍,67170,12-Dec,0
5048,(주)오텍,67170,13-Dec,0
5049,(주)오텍,67170,14-Dec,0
5050,(주)오텍,67170,15-Dec,0
5051,(주)오텍,67170,16-Dec,0
5052,(주)오텍,67170,17-Dec,0
5053,(주)오텍,67170,18-Dec,0
5054,(주)오텍,67170,19-Dec,0
5055,(주)오파스넷,173130,18-Dec,0
5056,(주)오파스넷,173130,19-Dec,0
5057,(주)오픈베이스,49480,11-Dec,0
5058,(주)오픈베이스,49480,12-Dec,0
5059,(주)오픈베이스,49480,13-Dec,0
5060,(주)오픈베이스,49480,14-Dec,0
5061,(주)오픈베이스,49480,15-Dec,0
5062,(주)오픈베이스,49480,16-Dec,0
5063,(주)오픈베이스,49480,17-Dec,0
5064,(주)오픈베이스,49480,18-Dec,0
5065,(주)오픈베이스,49480,19-Dec,0
5066,(주)오하임아이엔티,309930,18-Dec,
5067,(주)오하임아이엔티,309930,19-Dec,
5068,(주)옵투스제약,131030,11-Dec,
5069,(주)옵투스제약,131030,12-Dec,
5070,(주)옵투스제약,131030,13-Dec,0.002655981
5071,(주)옵투스제약,131030,14-Dec,0
5072,(주)옵투스제약,131030,15-Dec,0
5073,(주)옵투스제약,131030,16-Dec,0
5074,(주)옵투스제약,131030,17-Dec,0
5075,(주)옵투스제약,131030,18-Dec,0
5076,(주)옵투스제약,131030,19-Dec,0
