총자본회전율(개별),총자본회전율(연결),재고자산회전율(개별),재고자산회전율(연결),매출채권회전율(개별),매출채권회전율(연결),유형자산회전율(개별),유형자산회전율(연결)),매입채무회전율(개별),매입채무회전율(연결),자기자본회전율(개별),자기자본회전율(연결),타인자본회전율(개별),타인자본회전율(연결),유동자산회전율(개별),유동자산회전율(연결)
0.053527863,1.632758535,,3.963490175,69.70687099,6.861395943,60.13062075,1.873206641,inf,13.79793433,0.053527863,1.632758535,0.423523039,2.024558665,inf,2.168806768
0.873282652,1.085087413,7.576045215,6.778272529,8.802543343,8.668839368,12.48555341,4.595376137,22.94757262,22.19948625,0.873282652,1.085087413,9.028402668,8.81034548,inf,1.381903775
0.941716287,1.214375,8.322039564,7.505055268,9.871071691,9.784257171,14.7761826,5.711726474,13.6296582,13.44624465,0.941716287,1.214375,10.79683324,10.6203437,inf,1.661646369
1.058793942,1.370920955,9.011878373,8.037915854,11.74636831,11.74932235,17.33396384,7.676059133,16.61713298,16.61003736,1.058793942,1.370920955,12.70410225,12.65950017,inf,1.83122919
1.171063979,1.467792447,7.149237438,6.654513049,12.39243002,11.36091188,17.90768715,9.429736593,12.7155678,12.84974841,1.171063979,1.467792447,10.18915949,9.813386502,inf,1.786346947
1.050867344,1.275928969,4.201012216,4.196474335,11.09189023,9.995925861,14.29995702,8.748397409,8.475544888,8.792437371,1.050867344,1.275928969,7.201093791,7.101027234,inf,1.516555602
1.10051046,1.333487028,4.077078166,4.00265191,9.364990919,8.606724609,15.97789123,10.09696289,8.271341149,7.923490582,1.10051046,1.333487028,7.022886289,6.717031664,inf,1.524403187
0.90373975,1.13570011,3.298818194,3.228312374,8.188759486,7.354929777,14.25632983,9.790008648,11.54060805,9.987069728,0.90373975,1.13570011,4.833376121,4.720152159,inf,1.191981315
0.787553568,0.993439162,3.158844246,3.366377012,8.412282705,7.770685285,12.28682479,9.012123558,20.24467754,15.82356788,0.787553568,0.993439162,3.24423345,3.4206014,inf,0.971778294
0.644107196,0.757794883,3.761034287,3.789906493,7.341447713,6.721279686,11.37539322,7.020816312,9.801766608,7.352594898,0.644107196,0.757794883,3.820524901,3.342742777,inf,0.774630047
0.960369555,0.97782951,2.836032417,2.301861768,3.419316035,3.523398125,2.016573004,2.038350862,29.00885302,32.26941453,0.960369555,0.97782951,5.019806377,5.145928389,inf,1.530852204
1.010951045,1.003425558,3.260700472,2.449998435,3.466557524,3.535753893,2.422027799,2.318883966,48.27586708,32.82881244,1.010951045,1.003425558,8.178862435,7.309422606,inf,1.575873097
0.931841661,0.935179918,3.092727297,2.297357401,3.571454764,3.788517199,2.702051211,2.509761663,53.60257198,49.76394956,0.931841661,0.935179918,10.62938576,9.396309566,inf,1.442719883
0.856003129,0.859195176,3.178391106,2.22605847,3.764524616,4.003563684,3.004515561,2.288162569,48.30470779,41.75623202,0.856003129,0.859195176,7.852962081,7.25886724,inf,1.320030691
0.872540874,0.852963715,3.430684875,2.191095351,3.703200115,3.751838456,3.414531362,2.107054455,33.1518669,20.03487848,0.872540874,0.852963715,6.250378716,5.414136644,inf,1.303038474
0.780486586,0.803606623,3.428725771,2.126651082,3.24617923,3.652253043,3.385328063,1.888010861,12.88420784,19.85242658,0.780486586,0.803606623,5.053250464,4.91673809,inf,1.245495522
0.725903455,0.800694346,3.376157861,2.115536742,3.154557568,4.139570319,3.974532389,1.907951597,12.04031153,32.53249864,0.725903455,0.800694346,5.652118717,6.645011635,inf,1.308366085
0.685479313,0.772731607,2.964544079,1.89197108,3.043921602,4.295611418,4.458230752,1.954846454,23.92193938,44.17084287,0.685479313,0.772731607,7.72103274,7.76863767,inf,1.227697753
0.665078712,0.727279664,2.969262256,1.867002579,2.835198797,4.189063859,4.236411817,1.82530138,16.00677338,54.51889755,0.665078712,0.727279664,6.975998597,7.660359997,inf,1.126614065
0.721665152,,12.79412336,,4.263620176,,1.638757715,,4.658702707,,0.721665152,,0.871366723,,inf,
0.679935504,,18.27371535,,4.370462755,,1.564699892,,4.986930437,,0.679935504,,0.914256557,,inf,
0.540717771,,21.23289142,,5.044605841,,1.418594062,,6.188906557,,0.540717771,,1.239163843,,inf,
0.489981413,,16.59364906,,5.93870743,,1.485678352,,6.551615289,,0.489981413,,1.803688629,,inf,
0.549257148,,16.02637935,,8.247108887,,1.693116713,,6.351220389,,0.549257148,,1.542426121,,inf,
0.417522316,,11.62175389,,6.501656579,,0.995997881,,5.385296678,,0.417522316,,1.123410801,,inf,
0.387092996,,8.603597579,,5.569441459,,0.680298258,,8.050975423,,0.387092996,,1.123850631,,inf,
0.479926599,,9.063990052,,5.897856721,,0.646974075,,8.171802443,,0.479926599,,1.296090107,,inf,
0.632001695,,5.260870493,,8.291256312,,0.717485335,,9.762816863,,0.632001695,,1.421186361,,inf,
0.417481471,1.158762125,34.8485628,9.948846843,7.124871646,6.078709029,2.087215783,1.399123632,14.3582154,5.713374334,0.417481471,1.158762125,1.320694968,1.247566155,inf,1.28444929
0.370256101,1.120701424,27.0066719,18.38686336,6.834025795,6.02245042,1.778856027,2.455193541,11.97628376,7.7077086,0.370256101,1.120701424,1.292008459,2.858036406,inf,1.621272294
0.398210539,1.107991314,38.69640314,26.68847518,6.828420802,5.883103868,2.035931356,2.566265168,16.15044768,8.208161449,0.398210539,1.107991314,1.698886835,3.756347961,inf,1.694333811
0.303912265,0.874259038,48.14991179,19.89873887,4.8586469,5.096744209,1.729694192,2.303765398,15.27848073,6.991379553,0.303912265,0.874259038,1.676106375,3.646435185,inf,1.312909841
0.263656553,0.761868905,30.77342948,16.03075818,5.099199979,4.688697444,1.523168628,2.411801718,14.79670684,7.934256034,0.263656553,0.761868905,1.56034524,4.020844832,inf,1.101054861
0.221575805,0.636148329,4.108261517,8.661322176,6.349372101,4.166414414,1.457504448,2.119618043,13.5947381,7.75527695,0.221575805,0.636148329,1.364034297,4.078801728,inf,0.92369516
0.233235555,0.415555645,2.396169947,5.250942711,8.870069858,3.761238223,1.778980992,1.271979634,12.73644785,5.113840322,0.233235555,0.415555645,1.393699794,2.646451934,inf,0.628910347
0.233059105,0.421006716,3.865537581,6.467484039,9.475199409,4.28641851,2.05902782,1.257184224,11.85243593,3.743338554,0.233059105,0.421006716,1.54943446,2.202822598,inf,0.619490769
0.20534085,0.363194205,6.961958502,8.018698635,7.999062201,4.33415864,1.99214952,1.133668177,12.22270643,2.761314253,0.20534085,0.363194205,1.571274826,1.634958786,inf,0.503269413
0.679011616,0.685830067,21.05379304,21.05379304,26.43797124,26.44556422,0.516559056,0.478586157,4.346261739,4.347509984,0.679011616,0.685830067,0.628051985,0.627876988,inf,1.973361778
0.661399093,0.670998817,21.09305244,21.09305244,22.41378011,22.4199286,0.501955376,0.46722422,4.081044889,4.08216439,0.661399093,0.670998817,0.678190884,0.677975773,inf,2.604311993
0.637153466,0.648715183,21.10765241,21.10765241,22.98400263,22.99161277,0.520527338,0.484472276,7.333640771,7.336068982,0.637153466,0.648715183,0.779577283,0.779322758,inf,3.062647464
0.596741929,0.608764839,20.57940992,20.57940992,30.68429066,30.69430095,0.529156532,0.492445772,34.70166187,34.71298276,0.596741929,0.608764839,0.857081183,0.856749708,inf,2.840146741
0.562410407,0.577818947,21.0220284,21.0220284,40.01078274,40.29116628,0.544619538,0.509887256,35.43790505,35.68624324,0.562410407,0.577818947,0.945782836,0.951556081,inf,2.524469151
0.509266739,0.523577987,19.00287707,19.00287707,36.93334583,37.20925795,0.536556266,0.502285079,35.72275091,35.98961923,0.509266739,0.523577987,0.950538177,0.956811592,inf,1.935891236
0.465653136,0.474348707,17.5439772,17.5439772,32.34383871,32.65102963,0.506931579,0.493485251,34.94494072,35.27683603,0.465653136,0.474348707,0.972893454,0.981305843,inf,1.546425245
0.41885907,0.421983511,17.45649442,17.45649442,31.09455344,31.3906865,0.463962459,0.468368081,36.20376055,36.54855182,0.41885907,0.421983511,1.098925354,1.10823758,inf,1.6096101
0.358351443,0.360826655,15.82349335,15.82349335,30.99063829,31.26852006,0.410570789,0.414246242,35.94380514,36.26610016,0.358351443,0.360826655,1.159751074,1.168718191,inf,1.684752136
,,,,,,,,,,,,,,,
0.361676505,0.365933609,3.371884798,3.321246385,7.501932921,7.423424478,1.178882265,1.114273088,inf,inf,0.361676505,0.365933609,5.680556073,4.534439781,inf,0.688871022
1.613366196,3.097268745,1020.903184,31.94088838,8.292429058,7.950025302,1.964130913,4.510322694,14.58778384,10.4422217,1.613366196,3.097268745,1.577789832,2.811524669,inf,2.843246241
1.46279563,3.037555172,362.0445805,20.53934914,8.237375947,8.495589596,1.937799735,4.781719297,15.59239303,9.390572392,1.46279563,3.037555172,1.712761608,3.035155812,inf,2.717299648
1.156704377,2.817914036,213.31166,13.50311261,8.813232264,8.537187138,1.722710296,4.916279531,15.70398213,8.786532583,1.156704377,2.817914036,1.722101995,3.254751052,inf,2.628252089
1.067645389,3.139010478,157.7546319,11.32724754,8.827655771,6.954147629,1.87443438,6.362278717,16.99356456,8.570043481,1.067645389,3.139010478,1.871559042,3.70414533,inf,2.734195833
1.0191971,2.941354307,139.6770152,11.05174,8.018499808,6.671426114,2.220956541,7.179432351,17.55310498,9.051641985,1.0191971,2.941354307,1.93070832,3.79556657,inf,2.502354371
1.035251576,3.051019782,197.3334095,17.44783299,10.11327483,10.8804741,2.916744703,9.706182588,19.23897485,10.97424389,1.035251576,3.051019782,2.183119325,4.503262455,inf,2.613261085
0.491167551,1.859719339,112.6861767,16.00995016,8.92246283,6.888281903,2.841647308,11.48270576,14.60768219,7.573126654,0.491167551,1.859719339,1.364827928,3.397956421,inf,1.584601807
0.234143095,1.527931602,,14.80636432,16.75747744,5.986681269,15.60760914,32.81687886,26.30405484,9.645200028,0.234143095,1.527931602,1.253004374,4.253163361,inf,1.388634813
0.159113904,1.808220312,,20.93661324,22.98712522,8.315123714,13.61735666,11.62456328,40.06388652,12.95005447,0.159113904,1.808220312,1.230431854,4.565650776,inf,1.683550796
,,,,,,,,,,,,,,,
2.809534097,2.601250372,4.524310487,4.032929964,22.48018135,16.26197471,1.684411393,1.507699605,14.62105477,13.14209908,2.809534097,2.601250372,1.773319468,1.53340192,inf,3.019928519
1.594164785,1.596600832,4.417819464,4.421171028,9.49202191,9.163787052,1.008850356,1.003189695,12.82810949,13.0766314,1.594164785,1.596600832,1.261303314,1.260677432,inf,2.729358683
1.347643795,1.383862824,4.726850329,4.824588994,7.453305026,7.158544446,0.85478749,0.863876698,9.811834545,10.18489244,1.347643795,1.383862824,1.092347213,1.085981371,inf,2.586644877
1.824946689,1.8450406,4.293610072,4.365170372,14.91902944,13.54268666,1.196214468,1.165609102,11.44484836,12.01517287,1.824946689,1.8450406,1.325648391,1.297149795,inf,2.638544877
0.82803497,1.377438971,91.36427387,20.1879925,5.312280622,5.663218849,2.29730132,3.698370868,15.76091406,9.803255723,0.82803497,1.377438971,11.21242788,8.104373826,inf,1.81966378
0.587247345,1.047050925,53.30995946,17.75231777,3.666259823,4.366418587,1.441944453,2.578722423,11.73562033,10.22050748,0.587247345,1.047050925,8.533400429,6.525848043,inf,1.451928394
0.407280825,0.667940554,59.58222425,17.20510859,6.823402946,5.080306082,1.056770362,1.643545025,20.14102595,17.0207406,0.407280825,0.667940554,8.573281582,6.542851618,inf,0.993344763
0.367076424,0.755445989,104.6172251,22.47301803,8.482768437,6.858409212,1.024867904,1.8823092,35.54908634,19.28938474,0.367076424,0.755445989,8.339429841,10.3584019,inf,1.170955323
0.310930318,0.605532325,52.88212881,17.4555179,7.778202171,5.00641696,0.999119109,1.771494572,32.13274199,14.85683814,0.310930318,0.605532325,8.189132178,8.190947982,inf,0.873589266
0.483132474,0.727815266,38.95870731,14.9799117,10.75886322,6.119086934,1.779694518,2.338199666,35.59842173,18.31438478,0.483132474,0.727815266,12.67022138,9.493056286,inf,1.0188836
0.302702103,0.53025177,31.77316101,13.60976108,6.342085731,5.177791142,1.088341789,1.66150222,22.54891008,14.95960697,0.302702103,0.53025177,7.759564125,7.611798248,inf,0.752691499
0.270394865,0.516691352,59.84778326,16.1970113,6.599611651,6.373957523,1.029366699,1.698306712,24.08984996,16.6117207,0.270394865,0.516691352,7.365474628,8.516245564,inf,0.757897467
0.286437605,0.552542344,64.3255071,15.1580835,6.747605509,7.070748646,1.373081523,2.042661961,24.21209413,18.22007774,0.286437605,0.552542344,7.391666621,7.334020324,inf,0.809496412
1.415819139,1.333168215,9.566025322,4.283054775,4.151300513,4.566251084,3.047855245,1.529869894,12.28376638,12.47705909,1.415819139,1.333168215,2.374118005,2.078307484,inf,2.139464319
2.022694363,1.913099346,9.545624798,5.099689356,4.894228955,5.87907423,3.234177342,1.999695511,14.20904473,15.65671036,2.022694363,1.913099346,2.579551206,2.422625842,inf,2.636647506
2.235827622,2.195288329,7.601838028,5.179802143,5.67009828,6.970054692,2.908200743,2.099497981,12.58581869,12.94593905,2.235827622,2.195288329,2.709449717,2.583100977,inf,3.003025226
1.943372392,1.879032198,5.690799537,4.293924771,6.178593065,6.776749241,2.475793829,1.850371256,11.856129,11.24410759,1.943372392,1.879032198,2.502197105,2.30323284,inf,2.555419145
1.996635535,1.936588974,5.611954216,4.305588579,6.224270502,6.953797438,2.826589436,2.007952446,13.16766001,14.11700441,1.996635535,1.936588974,2.581483835,2.390646077,inf,2.495436254
2.379438161,2.344056435,6.468854925,4.619550788,5.911329774,6.864468668,3.519416073,2.182521052,10.26812165,11.27227048,2.379438161,2.344056435,2.620006777,2.300805565,inf,2.708097627
2.348420088,2.487171902,6.015705952,4.089895319,5.145169738,6.659421772,3.352057578,1.912910809,7.715415612,7.399918,2.348420088,2.487171902,2.129701098,1.769853955,inf,2.457861343
2.836882911,3.248412173,6.043624976,3.569915962,4.430226776,8.714262458,4.344358309,2.224072717,6.892623963,6.267943022,2.836882911,3.248412173,2.062313245,1.726133543,inf,2.476753947
2.70347688,3.896947765,5.347465483,3.775579913,3.773026208,9.526390341,4.721119317,2.501867471,6.333941499,6.62767307,2.70347688,3.896947765,1.838398337,1.782503963,inf,2.614299643
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1.236514829,,24.85385421,,2.743745619,,1.698009144,,3.469163697,,1.236514829,,1.48205052,,inf,
0.876524144,,17.98719046,,3.762064033,,1.542570527,,5.02346161,,0.876524144,,0.703778731,,inf,
0.926613409,,36.11500895,,5.106121222,,2.518679941,,7.159059282,,0.926613409,,0.302992375,,inf,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1.119443041,,2.540360736,,5.110269056,,2.386367679,,21.89713823,,1.119443041,,5.672967576,,inf,
1.12614855,,2.611567106,,4.394377707,,2.508564485,,25.48242915,,1.12614855,,6.851772171,,inf,
,,,,,,,,,,,,,,,
1.003172311,1.168253564,4.79166296,4.320422245,5.706338057,7.468984829,2.323010947,2.466106107,17.31474429,21.10515769,1.003172311,1.168253564,1.194509757,1.224029122,inf,1.171198024
0.689264753,0.873263513,2.866236576,2.711175749,4.11796534,6.1369243,2.029945022,2.255650899,7.977804992,13.77848095,0.689264753,0.873263513,0.967426402,1.032236307,inf,0.960488776
0.892210319,1.492790485,3.961322273,5.205921874,6.353594811,9.857233976,3.229853638,3.324476387,7.196611944,16.22332586,0.892210319,1.492790485,1.504876195,2.030877783,inf,2.144013297
1.351984983,2.281289406,4.480412788,5.997160276,7.026404013,8.802941627,3.389787696,2.445698705,6.268097575,13.8514242,1.351984983,2.281289406,1.333192124,1.565817078,inf,2.96236041
1.126011826,2.81470151,3.392343463,5.946526229,4.916312473,7.85822836,2.70110874,2.441498234,4.623952699,14.45323581,1.126011826,2.81470151,1.145920345,1.642959693,inf,3.563364011
1.172124703,2.812835609,4.749196702,7.41803296,5.713822578,7.784604108,3.171530025,2.672710365,6.211762512,14.26396545,1.172124703,2.812835609,1.446769204,1.84591456,inf,4.18102513
1.060842084,1.632460785,4.411665921,5.381117742,4.99732554,5.979029368,2.562016525,1.685281251,9.183787957,13.74372428,1.060842084,1.632460785,1.164710102,1.112686983,inf,3.070244273
1.35526615,1.500614386,4.422327615,4.097111813,4.987988538,5.260750668,2.539537068,1.698975201,5.59584771,6.350398663,1.35526615,1.500614386,0.984666247,0.814717309,inf,1.432768896
2.240679146,4.311614919,6.102070068,7.163417322,6.366773923,8.40611658,3.313877928,3.810178825,4.617003444,7.175549084,2.240679146,4.311614919,1.169357073,1.465250663,inf,2.450261295
0.666502557,0.925548214,1.154487877,0.903661792,1.027960846,1.468361712,2.13038983,2.522282619,12.92135077,17.33058073,0.666502557,0.925548214,0.658775941,0.749225862,inf,0.717192319
0.661915732,0.764725924,1.08840982,0.805846268,1.170299735,1.246472477,2.577255927,2.51567579,16.18915678,16.22659636,0.661915732,0.764725924,0.872555454,0.75698586,inf,0.661847466
0.521635438,0.626119757,1.227615024,1.03548652,1.036484765,1.132008913,2.946958637,3.128628916,16.36258556,17.19159123,0.521635438,0.626119757,1.018698286,0.982716843,inf,0.640764447
0.383333776,0.444882519,1.023464843,0.846985165,0.846214207,0.929539998,2.18035312,2.414438759,12.67928436,13.66392278,0.383333776,0.444882519,0.69618317,0.754471225,inf,0.508362433
0.387930587,0.415816236,0.9757075,0.887759391,1.169400687,1.220229989,1.942710432,2.101553826,11.78685163,12.24980828,0.387930587,0.415816236,0.50260337,0.528298288,inf,0.494755594
0.228595072,0.228700621,0.70265252,0.715286428,0.927220375,0.945995872,1.213300901,1.178609222,7.030463785,6.554570989,0.228595072,0.228700621,0.316949563,0.297525041,inf,0.309914667
0.428861801,0.546528183,1.070281035,1.165795891,1.547730735,1.83963649,2.53644553,2.870038931,11.06007708,12.29870685,0.428861801,0.546528183,0.727125319,0.775887898,inf,0.76607159
0.306611462,0.376897564,1.314307293,1.357982047,0.837928409,0.863339,1.53086296,1.609888703,7.458416336,6.959416491,0.306611462,0.376897564,0.39823251,0.380287982,inf,0.410940734
0.869983599,0.925177592,2.444415539,3.422491688,1.879375729,1.653897582,2.310016093,3.081278659,16.57760762,6.117772019,0.869983599,0.925177592,0.439252471,0.472751289,inf,0.555013485
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
0.06574186,,135.5734916,,5.954880978,,1.451148616,,inf,,0.06574186,,0.535534893,,inf,
0.647272276,0.719810999,17.41683811,23.34678573,3.338998908,3.288368317,2.632636297,2.771764478,847.7571563,1063.505724,0.647272276,0.719810999,2.502874917,2.422109554,inf,1.464482374
0.598250844,,249.5007637,,4.64005972,,3.930301774,,inf,,0.598250844,,3.455762125,,inf,
0.644207865,,,,7.279530162,,7.177408113,,inf,,0.644207865,,4.277497835,,inf,
0.352513984,,,,4.764521991,,5.069026753,,inf,,0.352513984,,3.034946018,,inf,
0.228357892,0.579731164,,1.925296915,2.997032716,4.799291641,3.371127047,2.584526696,inf,60.45559879,0.228357892,0.579731164,2.701965432,1.679263789,inf,0.93158577
0.275237833,0.622519784,0,0,2.840713086,3.57144147,1.146681523,1.454393721,inf,69.10376173,0.275237833,0.622519784,0.962037354,0.928151061,inf,0.988875877
0.395635708,0.839909831,0,0,3.368987366,3.456724148,1.291645931,1.511827213,inf,70.29670172,0.395635708,0.839909831,0.727056325,0.976844942,inf,1.418827063
0.362346763,0.717747194,,0,2.944780739,2.451001682,2.180456993,1.295292336,inf,32.42797942,0.362346763,0.717747194,0.60638603,0.664454009,inf,1.086842984
0.309249501,0.803244191,,0,3.244946365,3.497406133,1.556432147,1.315604216,inf,61.24828324,0.309249501,0.803244191,0.488496056,0.673521685,inf,1.009709005
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1.006183676,1.080788121,2.481555834,2.267736681,2.476733154,3.375825936,1.720714163,1.798826423,43.55784253,44.36166682,1.006183676,1.080788121,1.235712213,1.301519665,inf,1.433133079
0.853661789,0.944212414,2.273444437,2.093156024,1.759993362,2.169237,1.004204262,1.065134842,17.48117286,18.26157029,0.853661789,0.944212414,0.705197614,0.748142124,inf,1.04455312
0.979794153,1.15384127,2.19648795,2.094998582,3.335893559,3.661018498,1.102820979,1.233825221,34.50601643,38.65182587,0.979794153,1.15384127,0.814566961,0.90084258,inf,1.126748245
,,,,,,,,,,,,,,,
0.358691808,0.412737475,2.081242676,2.107913062,1.423284194,1.389396105,1.423723685,1.25034983,39.86505759,35.60095766,0.358691808,0.412737475,1.250445526,1.1912493,inf,0.654293952
0.338081609,0.369074939,0.362552787,0.438526225,1.768452207,1.931710936,1.147019585,1.243766464,1.928302854,2.117256339,0.338081609,0.369074939,0.595382147,0.650655682,inf,0.497369238
0.315926445,0.329003667,0.202199712,0.226074732,1.560751568,1.630258055,0.548073578,0.56985737,0.892491003,0.936621602,0.315926445,0.329003667,0.342193351,0.359067119,inf,0.384522137
0.309507603,0.323389417,0.187048346,0.204981226,1.466620307,1.541996422,0.385654344,0.402931436,1.535956344,1.611068256,0.309507603,0.323389417,0.273356441,0.28716473,inf,0.370903262
0.339467519,0.348681912,0.28093314,0.296956116,1.619057586,1.663863573,0.38023494,0.39060973,79.38749962,74.14408164,0.339467519,0.348681912,0.330633148,0.342559622,inf,0.464601648
0.322509611,0.33165761,0.330936367,0.358671863,1.671097231,1.71011987,0.350553826,0.359911276,49.66050379,48.18503082,0.322509611,0.33165761,0.336711091,0.349808288,inf,0.505335693
0.397286233,0.408668194,0.86951142,0.900347969,1.60868737,1.653061785,0.474734902,0.48863246,13.85926076,13.97169301,0.397286233,0.408668194,0.50946054,0.529466751,inf,0.652637557
0.456815455,0.476427243,1.099253331,1.183312254,1.257564229,1.31321163,0.633955474,0.663217987,10.14718153,10.47738496,0.456815455,0.476427243,0.753896946,0.794457023,inf,0.709546394
0.498419798,0.521167316,1.861499377,1.981929083,1.084362099,1.136275388,0.707411572,0.742909502,11.02200183,11.49973241,0.498419798,0.521167316,0.776472219,0.818148318,inf,0.714628417
0.630648701,0.630879854,2.926535399,2.956525015,1.26440527,1.267389669,0.840339983,0.843229019,18.05775787,18.08736491,0.630648701,0.630879854,0.925802699,0.929470299,inf,0.892518733
,,,,,,,,,,,,,,,
0.54052382,0.416271329,0.575775423,0.393549245,1.537313494,1.699350741,5416.767009,2053.72481,1.407655168,1.064792995,0.54052382,0.416271329,0.750776942,0.559645248,inf,0.248573259
0.677512242,0.666921429,0.724230397,0.537010159,1.628573402,2.851528092,3658.776107,798.9902764,1.90241531,1.809156816,0.677512242,0.666921429,1.010916081,0.882077803,inf,0.403277999
1.823203384,,4.303182384,,10.97899789,,5.676967001,,76.08562335,,1.823203384,,3.794165149,,inf,
1.710883502,,4.432822142,,14.21573203,,5.964049721,,80.82824073,,1.710883502,,4.357094009,,inf,
1.11355579,,3.708729806,,9.774481305,,4.282078903,,49.40246212,,1.11355579,,3.310032096,,inf,
0.861502907,,3.020257415,,7.644608161,,3.31385798,,26.93534931,,0.861502907,,2.446697188,,inf,
1.045719751,,3.651788636,,4.689653957,,4.179067784,,40.1838851,,1.045719751,,2.86439327,,inf,
0.862259801,0.862259801,3.554712366,3.554712366,2.681949889,2.681949889,3.621695799,3.548684031,94.99548287,94.99548287,0.862259801,0.862259801,2.086818683,2.073099165,inf,0.847126395
1.19601123,1.196089968,3.68711366,3.68711366,3.041706604,3.04190685,4.05934255,3.997690766,103.5996921,103.6065125,1.19601123,1.196089968,2.105728194,2.099995038,inf,1.047376671
1.536865678,1.543407764,3.181621981,3.190920057,2.493343039,2.495785239,3.725694627,3.700450314,81.10766281,81.4529196,1.536865678,1.543407764,1.837558367,1.84676126,inf,1.208620465
1.709349751,1.718263597,3.188137458,3.155445644,2.352781106,2.375277086,3.873068159,3.850776133,71.39497382,71.76728132,1.709349751,1.718263597,1.421868641,1.427145287,inf,1.049496237
0.500154612,,257.9753894,,2.685597801,,2.050520938,,3.676384589,,0.500154612,,1.220917794,,inf,
0.976396557,,20.64169154,,2.03488583,,5.668427172,,2.529805619,,0.976396557,,1.826224115,,inf,
2.143057076,,5.622587126,,2.064999106,,11.8226597,,2.37573006,,2.143057076,,1.579137909,,inf,
3.506580069,,12.32906902,,2.953122639,,54.1002099,,3.632002794,,3.506580069,,2.654533146,,inf,
2.307351603,,14.38303791,,2.434853078,,146.0126258,,3.492999933,,2.307351603,,2.880628212,,inf,
3.713001635,,20.21392141,,3.960387057,,238.0352624,,7.239650965,,3.713001635,,4.824185929,,inf,
4.319190659,,21.50583798,,4.133121918,,275.9073817,,5.743917971,,4.319190659,,3.556601745,,inf,
3.800516313,,14.41332184,,3.94366979,,238.2931676,,5.278450617,,3.800516313,,2.923099966,,inf,
2.754787318,,14.04123162,,3.882083318,,171.9168007,,4.277528183,,2.754787318,,2.643666557,,inf,
2.188182194,2.298837477,2.470092791,2.521675191,2.322387226,2.384995492,4.028956157,4.14437729,12.34339682,12.41683238,2.188182194,2.298837477,1.56285761,1.583766612,inf,1.468497104
2.240429382,2.486294897,2.835697896,2.92022617,2.673063786,3.038676426,3.917199767,4.500916859,11.55724632,13.15838079,2.240429382,2.486294897,1.584556675,1.792138086,inf,1.616971509
2.117544254,2.132730354,2.899221529,2.996472712,2.472225829,2.816883341,5.017384521,3.272715871,6.659807143,7.899345497,2.117544254,2.132730354,1.532129148,1.429266648,inf,1.415114891
2.570620329,2.491931483,2.772469977,2.891167721,2.559796819,2.852739896,41.80675578,3.149308226,5.647313201,6.53745402,2.570620329,2.491931483,1.979623111,1.379377185,inf,1.538350803
5.27112796,5.010141676,6.667643176,6.789620003,5.313516935,5.457522223,130.9611026,7.666818974,8.762348945,9.19958396,5.27112796,5.010141676,5.09440528,3.377038999,inf,3.17870904
4.474754708,4.238657609,3.829840597,3.894887786,5.278819445,5.402821588,131.0978826,8.104954251,4.638855996,4.848823609,4.474754708,4.238657609,3.711512933,2.867702549,inf,2.310897716
4.594735347,4.123532663,2.966065576,3.024278098,5.290916999,5.429805298,149.2095945,6.824092603,3.27771026,3.455352383,4.594735347,4.123532663,2.759167849,2.287167996,inf,1.926229169
6.148601473,5.047950067,4.332544942,4.418047116,5.911616868,6.007871811,237.301606,6.813052348,4.571032064,4.76732226,6.148601473,5.047950067,3.816431519,2.951563722,inf,2.62487952
3.850538727,3.288524659,3.339624812,3.463218448,5.869521924,6.007432463,28.99900074,4.633739556,4.981445773,5.256462778,3.850538727,3.288524659,3.354987284,2.552886139,inf,2.195219516
0.583654126,0.859878887,1.077766726,1.284382518,2.402018865,2.506921889,1.621468729,1.744957592,10.84787866,9.199651896,0.583654126,0.859878887,0.980312144,1.041619053,inf,0.919925888
0.732039788,1.067331411,1.523577758,1.5690533,2.989575179,3.232415775,1.892631145,1.98363766,13.51333386,11.52997584,0.732039788,1.067331411,1.084274763,1.150181688,inf,1.078619814
0.872736707,1.10757257,1.405461889,1.462489028,2.476448588,2.899063964,1.782911374,1.865797117,12.95233999,9.945792747,0.872736707,1.10757257,0.960665108,1.021319447,inf,1.036304682
0.862134225,1.001065474,1.11813056,1.246393917,2.258530712,2.669101762,1.739718034,1.84085277,11.51106086,9.974217991,0.862134225,1.001065474,0.894600788,0.997003702,inf,0.969632124
0.603302338,0.672029121,1.092177556,1.086825736,2.300815617,2.749246157,1.626557197,1.565442278,14.37176063,10.83514901,0.603302338,0.672029121,0.990476677,1.039990594,inf,0.807503988
0.566147752,0.678416563,1.15932103,1.113443771,2.161671584,3.240049913,1.635195209,1.669196176,18.46512598,13.54156171,0.566147752,0.678416563,1.321685407,1.446632084,inf,0.943149592
0.512701057,0.583323761,1.251359819,1.132408671,2.031456823,3.00473497,1.516712412,1.499568989,14.35874563,12.45823287,0.512701057,0.583323761,1.282471885,1.351414682,inf,0.845500526
0.390437342,0.45577291,1.684842674,1.476652498,1.744890033,2.744185797,1.138185103,1.175499197,13.73011301,13.26796244,0.390437342,0.45577291,1.016787483,1.101517627,inf,0.673015082
