회사명,거래소코드,회계년도,매출액수익,매출액수익연결,매출원가,매출원가연결,당기순이익손실,당기순이익손실연결,자본,자본연결,자산,자산연결,영업이익개별,영업이익연결,자본개별,자본연결_,자산개별,자산연결_,매출액영업이익률1,매출액영업이익률2,매출액영업이익률
(주)바이오니아,64550,2011-12,22317432.0,22764624.0,10116614.0,11301225.0,-3651092.0,-5628812.0,40048871.0,37840377.0,72556990.0,70634407.0,-1332900,-4701788,42238384.0,42412001.0,65685540.0,65766865.0,-5.972461347703446,-20.65392338568825,-20.65392338568825
(주)바이오니아,64550,2012-12,20128057.0,20533918.0,8128145.0,9050634.0,-5457895.0,-8022354.0,35350819.0,31423237.0,71433403.0,68131985.0,-2075621,-4347243,40048871.0,37840377.0,72556990.0,70634407.0,-10.31207830939668,-21.171035162407875,-21.171035162407875
(주)바이오니아,64550,2013-12,23669427.0,23904101.0,9979989.0,9347283.0,-10359645.0,-7152484.0,30590896.0,29536970.0,70195687.0,69934207.0,-7104563,-3646554,35350819.0,31423237.0,71433403.0,68131985.0,-30.015779427191035,-15.254930524264434,-15.254930524264434
(주)바이오니아,64550,2014-12,17210216.0,17853516.0,7552561.0,7423522.0,-13771425.0,-13559180.0,30977474.0,30201874.0,67268295.0,67359506.0,-9182721,-8640504,30590896.0,29536970.0,70195687.0,69934207.0,-53.35622167670644,-48.396651953598386,-48.396651953598386
(주)바이오니아,64550,2015-12,20282027.0,20833715.0,8217842.0,8181777.0,-5805333.0,-5372140.0,35152768.0,34531438.0,71640245.0,71985448.0,-1200478,-3651366,30977474.0,30201874.0,67268295.0,67359506.0,-5.918925164629749,-17.526235719361623,-17.526235719361623
(주)바이오니아,64550,2016-12,20975096.0,21703615.0,10071151.0,10163475.0,-14470149.0,-14418909.0,26926147.0,26114903.0,63509702.0,63709625.0,-12377726,-12049065,35152768.0,34531438.0,71640245.0,71985448.0,-59.01153444065286,-55.51639669244041,-55.51639669244041
(주)바이오니아,64550,2017-12,22792648.0,23267735.0,9684272.0,9651933.0,-8747115.0,-9941286.0,27969481.0,27145814.0,58705528.0,58695411.0,-5169185,-6329852,26926147.0,26114903.0,63509702.0,63709625.0,-22.679177074993657,-27.204418479065538,-27.204418479065538
(주)바이오니아,64550,2018-12,22155060.0,24077826.0,10789644.0,11143273.0,-9868652.0,-8776083.0,39126350.0,39036925.0,69333072.0,70807118.0,-12772648,-11578871,27969481.0,27145814.0,58705528.0,58695411.0,-57.65115508601647,-48.08935408038915,-48.08935408038915
(주)바이오니아,64550,2019-12,22252596.0,36292397.0,11642663.0,17139515.0,-12497078.0,-7419713.0,26837849.0,31619155.0,74980585.0,82099866.0,-13957761,-8520877,39126350.0,39036925.0,69333072.0,70807118.0,-62.7241918201364,-23.478407888021284,-23.478407888021284
(주)바이오로그디바이스,208710,2014-12,,,,,,,,,,,0,0,134124297.0,147959762.0,171571893.0,191165849.0,0.0,0.0,0.0
(주)바이오로그디바이스,208710,2015-12,39662169.0,44874010.0,37684722.0,33378716.0,-3052650.0,3543568.0,20191816.0,28851012.0,30840976.0,42361952.0,-1064347,5733832,,,,,-2.6835320075409896,12.777623394922808,12.777623394922808
(주)바이오로그디바이스,208710,2016-12,57470448.0,68614604.0,51452976.0,52752414.0,1437221.0,6505455.0,23150390.0,36618194.0,36981690.0,52640799.0,1847099,7826782,20191816.0,28851012.0,30840976.0,42361952.0,3.2139979141975714,11.40687483964784,11.40687483964784
(주)바이오로그디바이스,208710,2017-12,55328672.0,70020158.0,49294629.0,54960848.0,-1123141.0,3438424.0,26427852.0,41935936.0,44572583.0,63923411.0,1812159,6655824,23150390.0,36618194.0,36981690.0,52640799.0,3.2752620558107735,9.505582663780906,9.505582663780906
(주)바이오로그디바이스,208710,2018-12,62002906.0,81464285.0,55231225.0,62758120.0,483356.0,5844963.0,24634184.0,46058897.0,53535174.0,76554499.0,1272077,7987319,26427852.0,41935936.0,44572583.0,63923411.0,2.05164093437814,9.804688029852592,9.804688029852592
(주)바이오로그디바이스,208710,2019-12,64775997.0,90419017.0,56395550.0,70716529.0,-383343.0,6135021.0,26773897.0,56133430.0,53107447.0,88918610.0,318590,7047268,24634184.0,46058897.0,53535174.0,76554499.0,0.49183341786310136,7.794010855039487,7.794010855039487
(주)바이오솔루션,86820,2018-12,10525412.0,,3512213.0,,1347615.0,,49063303.0,,52865195.0,,1083139,0,20867680.0,37651299.0,66544936.0,101142229.0,10.29070405985058,0.0,0.0
(주)바이오솔루션,86820,2019-12,8882482.0,,2980946.0,,-697543.0,,48096610.0,,51807476.0,,-1867680,0,49063303.0,,52865195.0,,-21.026555415479592,0.0,0.0
(주)바이오스마트,38460,2011-12,31488084.0,33702845.0,20778505.0,22748239.0,963320.0,-74294.0,34735089.0,35230912.0,58410641.0,69038826.0,3531801,3855672,28610113.0,30157890.0,48440805.0,62987789.0,11.216309636369111,11.440197407666918,11.440197407666918
(주)바이오스마트,38460,2012-12,39667387.0,42395163.0,24710516.0,26750535.0,1852599.0,2210186.0,37456377.0,38332638.0,62828352.0,69022715.0,9747899,7840381,34735089.0,35230912.0,58410641.0,69038826.0,24.574089036920935,18.493574373095345,18.493574373095345
(주)바이오스마트,38460,2013-12,31515290.0,40341220.0,22916856.0,28955977.0,4595453.0,3318853.0,46270122.0,46541963.0,65522917.0,72124579.0,4123425,2525423,37456377.0,38332638.0,62828352.0,69022715.0,13.083887217918665,6.260155245676755,6.260155245676755
(주)바이오스마트,38460,2014-12,28098342.0,41504417.0,21326167.0,30029124.0,-2508168.0,207190.0,47531326.0,50457867.0,58839431.0,67761449.0,2393463,1563318,46270122.0,46541963.0,65522917.0,72124579.0,8.518164523728839,3.7666304287565344,3.7666304287565344
(주)바이오스마트,38460,2015-12,37441787.0,54186600.0,28310807.0,39915340.0,1286510.0,2268583.0,53621571.0,57282788.0,63767156.0,74576208.0,4604596,1799765,47531326.0,50457867.0,58839431.0,67761449.0,12.298013446847502,3.321420794070859,3.321420794070859
(주)바이오스마트,38460,2016-12,45503046.0,62989881.0,36414235.0,49166037.0,254328.0,-505202.0,55080768.0,57346001.0,85147873.0,112165319.0,5136673,1028629,53621571.0,57282788.0,63767156.0,74576208.0,11.288635490468044,1.6330067364312058,1.6330067364312058
(주)바이오스마트,38460,2017-12,55114201.0,80432645.0,42422556.0,58876879.0,6283740.0,4106166.0,62719577.0,63550408.0,88806853.0,112735334.0,8051050,4344942,55080768.0,57346001.0,85147873.0,112165319.0,14.60794106404627,5.4019633446096424,5.4019633446096424
(주)바이오스마트,38460,2018-12,60672736.0,117732569.0,47161951.0,74845919.0,4043884.0,4790078.0,77575755.0,82603026.0,96526170.0,141383449.0,9403997,9572476,62719577.0,63550408.0,88806853.0,112735334.0,15.499543320413306,8.13069491416602,8.13069491416602
(주)바이오스마트,38460,2019-12,64995904.0,158967517.0,51639054.0,102735303.0,24519612.0,19891299.0,102007920.0,106003313.0,119972450.0,183543718.0,8137976,3133545,77575755.0,82603026.0,96526170.0,141383449.0,12.520752076930878,1.9711857234330457,1.9711857234330457
(주)바이오톡스텍,86040,2011-12,23432080.0,23087738.0,13994740.0,13890024.0,3472630.0,3082839.0,20171218.0,21741428.0,42867218.0,44194146.0,5571388,5097298,14966936.0,14966936.0,44835622.0,44835622.0,23.776753920266575,22.077944578199908,22.077944578199908
(주)바이오톡스텍,86040,2012-12,17965818.0,17715967.0,13261987.0,13258057.0,1564541.0,1146286.0,24786204.0,25926055.0,43832484.0,44680667.0,916214,255004,20171218.0,21741428.0,42867218.0,44194146.0,5.099762226245417,1.4394020941673689,1.4394020941673689
(주)바이오톡스텍,86040,2013-12,17072862.0,17272069.0,13717249.0,13954362.0,399182.0,-555299.0,24904095.0,25599720.0,45844255.0,46294125.0,-906651,-1831131,24786204.0,25926055.0,43832484.0,44680667.0,-5.310480457230897,-10.601688772781072,-10.601688772781072
(주)바이오톡스텍,86040,2014-12,14213991.0,15087766.0,12698169.0,13372016.0,-3894370.0,-4893957.0,27487910.0,26683486.0,48328060.0,47836166.0,-3582602,-4647334,24904095.0,25599720.0,45844255.0,46294125.0,-25.20475776296749,-30.802002098919086,-30.802002098919086
(주)바이오톡스텍,86040,2015-12,14835792.0,16676482.0,13378111.0,13627437.0,-3899993.0,-3710945.0,23991968.0,23584131.0,45488475.0,45379011.0,-3941129,-3700247,27487910.0,26683486.0,48328060.0,47836166.0,-26.56500576443779,-22.188414798756718,-22.188414798756718
(주)바이오톡스텍,86040,2016-12,20300373.0,22256692.0,14924496.0,14882544.0,830001.0,1160090.0,25645214.0,25562365.0,47902497.0,48007296.0,1624913,2202348,23991968.0,23584131.0,45488475.0,45379011.0,8.004350461934862,9.895217132896478,9.895217132896478
(주)바이오톡스텍,86040,2017-12,22351893.0,25564709.0,15973728.0,16443209.0,1475312.0,1175854.0,27657277.0,31240721.0,53934065.0,59770502.0,2238534,2185545,25645214.0,25562365.0,47902497.0,48007296.0,10.014963833264593,8.549070517485648,8.549070517485648
(주)바이오톡스텍,86040,2018-12,24105320.0,32582096.0,18347730.0,20523155.0,3601874.0,3486982.0,32302069.0,35749343.0,57912152.0,63135803.0,1684332,1653622,27657277.0,31240721.0,53934065.0,59770502.0,6.987387016641969,5.075247461059595,5.075247461059595
(주)바이오톡스텍,86040,2019-12,24329643.0,25853847.0,19955537.0,20484340.0,-1410890.0,-1705404.0,31484176.0,31195005.0,60584722.0,60175524.0,45199,-130821,32302069.0,35749343.0,57912152.0,63135803.0,0.18577748962448812,-0.506002066152863,-0.506002066152863
(주)바텍,43150,2011-12,98689540.0,149625813.0,73103437.0,98491273.0,5955287.0,1646758.0,80011437.0,74708935.0,155108668.0,171126563.0,7687401,1087556,81097430.0,80547131.0,159128681.0,165790140.0,7.7894790065897554,0.7268505201037738,0.7268505201037738
(주)바텍,43150,2012-12,92394853.0,175882269.0,74236236.0,112455342.0,1387437.0,5288906.0,80374212.0,86719424.0,159632008.0,199976304.0,5261280,12044315,80011437.0,74708935.0,155108668.0,171126563.0,5.694343168661137,6.847941562546023,6.847941562546023
(주)바텍,43150,2013-12,86764292.0,171517053.0,66678143.0,97298729.0,4622527.0,14098410.0,81420497.0,104720755.0,156256128.0,227688793.0,9198710,15308716,80374212.0,86719424.0,159632008.0,199976304.0,10.601953623963185,8.92547751505502,8.92547751505502
(주)바텍,43150,2014-12,96863523.0,194791464.0,72843132.0,107830643.0,7506903.0,11616917.0,91233845.0,113024963.0,165745650.0,239957971.0,11519157,31644169,81420497.0,104720755.0,156256128.0,227688793.0,11.892151599730685,16.245151789608194,16.245151789608194
(주)바텍,43150,2015-12,108901513.0,217358785.0,84477754.0,117923190.0,11713747.0,28720952.0,101200140.0,134002099.0,187062825.0,270205260.0,14003060,40993861,91233845.0,113024963.0,165745650.0,239957971.0,12.858462306212404,18.859997308137327,18.859997308137327
(주)바텍,43150,2016-12,112377253.0,238338397.0,83923209.0,124818863.0,11574965.0,33325930.0,118174168.0,257043154.0,221494855.0,390173060.0,15085380,45320857,101200140.0,134002099.0,187062825.0,270205260.0,13.423873245949517,19.01534019296102,19.01534019296102
(주)바텍,43150,2017-12,153296439.0,218808934.0,100182060.0,113855484.0,93698765.0,83691537.0,210753326.0,198610658.0,320605433.0,321481558.0,29110660,39074842,118174168.0,257043154.0,221494855.0,390173060.0,18.989782274068347,17.85797375165678,17.85797375165678
(주)바텍,43150,2018-12,168887720.0,234393036.0,110670100.0,122641569.0,25749311.0,29152011.0,234745495.0,223693553.0,341480704.0,349615466.0,33945794,39354566,210753326.0,198610658.0,320605433.0,321481558.0,20.099622400018188,16.789989443201716,16.789989443201716
(주)바텍,43150,2019-12,189138285.0,271702910.0,122744629.0,144015092.0,32649988.0,35589934.0,265394512.0,253760519.0,362905886.0,386987301.0,33667703,42868726,234745495.0,223693553.0,341480704.0,349615466.0,17.800575383244063,15.777794209123485,15.777794209123485
(주)방림,3610,2011-09,229956016.0,218985322.0,214002395.0,196474531.0,2866513.0,3590997.0,180153550.0,178722354.0,290251205.0,314840200.0,5322865,8932674,179243415.0,179243415.0,264177808.0,287975864.0,2.314731787664994,4.079119969511016,4.079119969511016
(주)방림,3610,2012-09,173738959.0,205928558.0,159855691.0,203290863.0,8228946.0,-6984375.0,186952396.0,169458223.0,255099137.0,277851131.0,4333944,-9558204,180153550.0,178722354.0,290251205.0,314840200.0,2.4945147737416797,-4.641514558655823,-4.641514558655823
(주)방림,3610,2013-09,161583801.0,193795095.0,148046771.0,177375875.0,3788981.0,1469991.0,191305363.0,171319317.0,262766857.0,280836279.0,3241383,3557700,186952396.0,169458223.0,255099137.0,277851131.0,2.006007396743935,1.835804977416998,1.835804977416998
(주)방림,3610,2014-09,142564020.0,161416440.0,131386677.0,145266827.0,3270540.0,3353010.0,193044447.0,173036615.0,242099090.0,261029485.0,2814491,4362310,191305363.0,171319317.0,262766857.0,280836279.0,1.974194470666582,2.702519024704051,2.702519024704051
(주)방림,3610,2015-09,125609417.0,161549573.0,112516212.0,142201767.0,5698435.0,6671420.0,197562370.0,178671375.0,240918688.0,259201088.0,3351378,6498861,193044447.0,173036615.0,242099090.0,261029485.0,2.668094542624937,4.02282771740907,4.02282771740907
(주)방림,3610,2016-09,115681153.0,150722738.0,102131413.0,130692656.0,4795639.0,5027049.0,182500659.0,182500659.0,221885741.0,249500753.0,4296259,7868824,197562370.0,178671375.0,240918688.0,259201088.0,3.713879822757299,5.220727877170066,5.220727877170066
(주)방림,3610,2017-09,107612566.0,148107534.0,94116908.0,128345033.0,7004564.0,7004564.0,184831012.0,184831012.0,230735407.0,252621318.0,2913890,6340926,182500659.0,182500659.0,221885741.0,249500753.0,2.7077599840895905,4.281298748786135,4.281298748786135
(주)방림,3610,2018-09,100626040.0,141818424.0,91969172.0,123903289.0,2990978.0,3009428.0,185693588.0,186692171.0,224923618.0,247664771.0,-871043,1870630,184831012.0,184831012.0,230735407.0,252621318.0,-0.8656238484591066,1.3190317218586494,1.3190317218586494
(주)방림,3610,2019-09,87519588.0,131906971.0,79524517.0,112122831.0,5642830.0,5744853.0,189357489.0,189820104.0,222586556.0,236858931.0,-1279963,2106444,185693588.0,186692171.0,224923618.0,247664771.0,-1.462487460521409,1.5969163600913858,1.5969163600913858
(주)배럴,267790,2018-12,50099838.0,50068540.0,18819602.0,18662001.0,4838289.0,4393257.0,38936850.0,38455490.0,41848150.0,41379987.0,7140798,6674071,191216136.0,191949261.0,222212088.0,236854131.0,14.253135908343657,13.32986941500591,13.32986941500591
(주)배럴,267790,2019-12,59440692.0,59946896.0,22629632.0,22480110.0,8104595.0,6877842.0,47532816.0,45777920.0,59689555.0,58348027.0,9617681,8451980,38936850.0,38455490.0,41848150.0,41379987.0,16.180297833679326,14.099111987382967,14.099111987382967
(주)백금티앤에이,46310,2011-12,71533145.0,104522555.0,60536609.0,81770915.0,-853606.0,-328176.0,28947586.0,32799672.0,65157256.0,73132489.0,-900984,465798,30440107.0,34881487.0,62138106.0,73293003.0,-1.259533605016248,0.44564352641398786,0.44564352641398786
(주)백금티앤에이,46310,2012-12,75299082.0,106041966.0,66322017.0,79725641.0,-1515722.0,2094914.0,26822212.0,33792566.0,61308271.0,77532850.0,-3409852,2168329,28947586.0,32799672.0,65157256.0,73132489.0,-4.528411116618925,2.0447838547240815,2.0447838547240815
(주)백금티앤에이,46310,2013-12,58695710.0,81099769.0,49285719.0,59522865.0,-3438478.0,-5331038.0,23590867.0,27996415.0,60079196.0,72867912.0,-2613695,-4061355,26822212.0,33792566.0,61308271.0,77532850.0,-4.452957464864127,-5.007850268969324,-5.007850268969324
(주)백금티앤에이,46310,2014-12,57872877.0,94309334.0,47472082.0,66333554.0,1217550.0,251275.0,27718843.0,30649698.0,61801695.0,74503723.0,1019193,668035,23590867.0,27996415.0,60079196.0,72867912.0,1.7610892231951767,0.708344520808513,0.708344520808513
(주)백금티앤에이,46310,2015-12,56288523.0,92584519.0,45963582.0,68029335.0,3680352.0,70225.0,33268541.0,23105774.0,57637697.0,55411509.0,1248308,1128950,27718843.0,30649698.0,61801695.0,74503723.0,2.2176954261173276,1.219372322925823,1.219372322925823
(주)백금티앤에이,46310,2016-12,36744298.0,60216859.0,29545880.0,47143103.0,-9633521.0,-1953387.0,33071209.0,30139519.0,59969611.0,64969546.0,-2199587,-2241491,33268541.0,23105774.0,57637697.0,55411509.0,-5.9861995458451815,-3.722364529176123,-3.722364529176123
(주)백금티앤에이,46310,2017-12,68146269.0,101998708.0,56463759.0,77991501.0,463386.0,3163668.0,35527322.0,35367273.0,67782127.0,74533011.0,1116450,5749521,33071209.0,30139519.0,59969611.0,64969546.0,1.6383141973627346,5.636856694302442,5.636856694302442
(주)백금티앤에이,46310,2018-12,62247878.0,112217563.0,49204006.0,85597885.0,5082427.0,6028052.0,42263130.0,44556438.0,67436933.0,77049623.0,2350330,6538128,35527322.0,35367273.0,67782127.0,74533011.0,3.7757592315034416,5.826296548607102,5.826296548607102
(주)백금티앤에이,46310,2019-12,54558064.0,155629903.0,42399645.0,114366701.0,-3007306.0,8812841.0,38590228.0,52630331.0,61445123.0,93349212.0,1616666,18452585,42263130.0,44556438.0,67436933.0,77049623.0,2.963202653231977,11.856709182681943,11.856709182681943
(주)백산,35150,2011-12,145778637.0,178131543.0,126078632.0,148694335.0,4546907.0,5616001.0,78227268.0,83367845.0,144982969.0,153278162.0,11486323,13647430,65279306.0,68173137.0,158018658.0,167095692.0,7.879290982807036,7.661433663099185,7.661433663099185
(주)백산,35150,2012-12,161779184.0,185390651.0,135218236.0,147962438.0,10134036.0,11710217.0,86334457.0,90797647.0,151758463.0,158972213.0,18452010,22445810,78227268.0,83367845.0,144982969.0,153278162.0,11.405676270440331,12.107304159582458,12.107304159582458
(주)백산,35150,2013-12,151700131.0,177231545.0,135770178.0,148659855.0,5943784.0,7736701.0,91582213.0,95444286.0,150978561.0,152570048.0,7559483,13203063,86334457.0,90797647.0,151758463.0,158972213.0,4.983174998049276,7.449612313654434,7.449612313654434
(주)백산,35150,2014-12,145694279.0,169766437.0,127433230.0,142482321.0,-2904228.0,-2568375.0,87245124.0,92029150.0,160548189.0,163001526.0,8723692,11176814,91582213.0,95444286.0,150978561.0,152570048.0,5.987669563881778,6.583641735969284,6.583641735969284
(주)백산,35150,2015-12,149316291.0,172072593.0,125457442.0,137292607.0,14606720.0,15434818.0,97749837.0,103604065.0,163431870.0,170612301.0,14295130,17815651,87245124.0,92029150.0,160548189.0,163001526.0,9.57372427634169,10.353566880926818,10.353566880926818
(주)백산,35150,2016-12,174059704.0,200786094.0,138018487.0,155462655.0,21064818.0,21610611.0,115373216.0,123057140.0,171172693.0,186773462.0,26023427,27636960,97749837.0,103604065.0,163431870.0,170612301.0,14.950862492561749,13.76437951923105,13.76437951923105
(주)백산,35150,2017-12,178689712.0,211371854.0,140433725.0,166861440.0,12491066.0,8718449.0,125461769.0,125040707.0,186913634.0,191846950.0,27297231,23679225,115373216.0,123057140.0,171172693.0,186773462.0,15.276330514204423,11.202638644594563,11.202638644594563
(주)백산,35150,2018-12,191665660.0,323119368.0,155330483.0,262725220.0,12197382.0,14947471.0,134568908.0,138090313.0,240815078.0,294732636.0,24070803,21527313,125461769.0,125040707.0,186913634.0,191846950.0,12.55874578680396,6.662340649292184,6.662340649292184
(주)백산,35150,2019-12,241436660.0,468882611.0,189923709.0,376665218.0,19780239.0,6247667.0,151687602.0,142234237.0,264591967.0,330589417.0,38348083,32038346,134568908.0,138090313.0,240815078.0,294732636.0,15.88328922376577,6.832914091582723,6.832914091582723
(주)버킷스튜디오,66410,2011-12,27515568.0,,19809408.0,,-6247430.0,,19839978.0,,25942642.0,,2556718,0,23676044.0,,40511579.0,,9.29189613676156,0.0,0.0
(주)버킷스튜디오,66410,2012-12,14084966.0,,13463443.0,,-7672760.0,,25075511.0,,29661171.0,,-6349534,0,19839978.0,,25942642.0,,-45.080222415872356,0.0,0.0
(주)버킷스튜디오,66410,2013-12,15787540.0,,10145677.0,,-3825677.0,,21270164.0,,24739430.0,,601707,0,25075511.0,,29661171.0,,3.8112777544823326,0.0,0.0
(주)버킷스튜디오,66410,2014-12,21663767.0,,14233324.0,,1212901.0,,29780708.0,,33367269.0,,1134038,0,21270164.0,,24739430.0,,5.234722105347607,0.0,0.0
(주)버킷스튜디오,66410,2015-12,26078568.0,,17803618.0,,963684.0,,30693367.0,,33235979.0,,1010238,0,29780708.0,,33367269.0,,3.87382466705994,0.0,0.0
(주)버킷스튜디오,66410,2016-12,17961354.0,,13419172.0,,-9683220.0,,20752354.0,,23751307.0,,-4493653,0,30693367.0,,33235979.0,,-25.018453508571792,0.0,0.0
(주)버킷스튜디오,66410,2017-12,16096172.0,,10246550.0,,796661.0,,21407128.0,,24444762.0,,682469,0,20752354.0,,23751307.0,,4.239945994612881,0.0,0.0
(주)버킷스튜디오,66410,2018-12,18445342.0,,13330457.0,,-9926819.0,,15720223.0,,34550470.0,,-1911377,0,21407128.0,,24444762.0,,-10.362383088369953,0.0,0.0
(주)버킷스튜디오,66410,2019-12,17584675.0,,11622225.0,,-2982522.0,,41224908.0,,53999881.0,,831136,0,15720223.0,,34550470.0,,4.726479164386035,0.0,0.0
(주)베노홀딩스,206400,2014-12,,,,,,,,,,,0,0,49204096.0,,72610294.0,,0.0,0.0,0.0
(주)베노홀딩스,206400,2015-12,20102639.0,20271602.0,0.0,0.0,-8076276.0,-8584372.0,22511893.0,22484024.0,25115735.0,25457362.0,119973,-637344,,,,,0.596802240740631,-3.1440238418256237,-3.1440238418256237
(주)베노홀딩스,206400,2016-12,20247733.0,20266910.0,0.0,0.0,-6020652.0,-6724355.0,17685568.0,16997827.0,20378498.0,20238153.0,-3336614,-4054723,22511893.0,22484024.0,25115735.0,25457362.0,-16.478951001576327,-20.006616696871895,-20.006616696871895
(주)베노홀딩스,206400,2017-12,18888947.0,18892219.0,0.0,0.0,-10333192.0,-12243001.0,16179188.0,13456654.0,19636000.0,17769478.0,-8140244,-10000856,17685568.0,16997827.0,20378498.0,20238153.0,-43.09527683041304,-52.936375552284254,-52.936375552284254
(주)베노홀딩스,206400,2018-12,15045022.0,15092291.0,0.0,0.0,-16670349.0,-14322231.0,7358606.0,6985029.0,24109126.0,24782754.0,-10094007,-10985690,16179188.0,13456654.0,19636000.0,17769478.0,-67.09200558164687,-72.79007541002225,-72.79007541002225
(주)베노홀딩스,206400,2019-12,16109554.0,15950474.0,0.0,0.0,1738277.0,1874323.0,34204301.0,33839081.0,44519677.0,44249191.0,2890037,2729571,7358606.0,6985029.0,24109126.0,24782754.0,17.939894549532532,17.112789250024797,17.112789250024797
(주)베셀,177350,2015-12,52554919.0,52751850.0,35977852.0,35870590.0,7144900.0,7182452.0,37539029.0,37615299.0,66990949.0,67258749.0,7897934,7944398,51008059.0,50532318.0,74290373.0,73814633.0,15.027963414804235,15.059941973599031,15.059941973599031
(주)베셀,177350,2016-12,43831409.0,44002936.0,34295154.0,33916904.0,4174888.0,4187187.0,42301862.0,42383302.0,76100288.0,76210812.0,2161540,2177550,37539029.0,37615299.0,66990949.0,67258749.0,4.931486459858044,4.948647063005068,4.948647063005068
(주)베셀,177350,2017-12,80513243.0,80643961.0,58858062.0,57768351.0,4974940.0,5012832.0,45160081.0,45268384.0,96844753.0,97668551.0,10274428,10314694,42301862.0,42383302.0,76100288.0,76210812.0,12.761165265694242,12.79041092736008,12.79041092736008
(주)베셀,177350,2018-12,75235199.0,75788384.0,58147555.0,56536962.0,1013142.0,1281373.0,30172153.0,30541685.0,84810730.0,85246113.0,2344172,2628818,45160081.0,45268384.0,96844753.0,97668551.0,3.1157915857974934,3.4686291767350523,3.4686291767350523
(주)베셀,177350,2019-12,40367749.0,42343768.0,36766884.0,36226605.0,-11036565.0,-11046724.0,19135588.0,19497098.0,79391713.0,86241040.0,-7404296,-7349573,30172153.0,30541685.0,84810730.0,85246113.0,-18.3421077058322,-17.35691778776041,-17.35691778776041
(주)베스파,299910,2018-12,124486560.0,124486560.0,0.0,0.0,-105112348.0,-106472185.0,92012176.0,90622792.0,113003363.0,112067379.0,29585526,28225447,22520617.0,18920776.0,57563352.0,61023089.0,23.766040285794706,22.6734894112264,22.6734894112264
(주)베스파,299910,2019-12,100123379.0,100572482.0,0.0,0.0,1524645.0,-8127695.0,94867259.0,84419937.0,111946288.0,106207019.0,841734,-8700076,92012176.0,90622792.0,113003363.0,112067379.0,0.8406967567484913,-8.65055314037094,-8.65055314037094
(주)벽산,7210,2011-12,252815668.0,336793187.0,198340488.0,273137549.0,14893828.0,16145019.0,153109434.0,162206525.0,285722663.0,339288838.0,20963232,22351512,153755634.0,162170134.0,289312527.0,327435552.0,8.291903807164356,6.636568927981314,6.636568927981314
(주)벽산,7210,2012-12,244893406.0,318846473.0,196549806.0,260367552.0,8712719.0,4873082.0,163027014.0,169865287.0,283594374.0,322986331.0,13635522,15012547,153109434.0,162206525.0,285722663.0,339288838.0,5.567941670099521,4.70839362240648,4.70839362240648
(주)벽산,7210,2013-12,266820648.0,399388963.0,211717983.0,320478555.0,13658357.0,10359799.0,173883954.0,227306878.0,301784379.0,398397733.0,19117604,20436617,163027014.0,169865287.0,283594374.0,322986331.0,7.164964234701957,5.116970896364004,5.116970896364004
(주)벽산,7210,2014-12,285567518.0,428396771.0,224521604.0,337330435.0,18142835.0,21358725.0,187234000.0,243220155.0,304530910.0,399992604.0,24776716,31561132,173883954.0,227306878.0,301784379.0,398397733.0,8.676307506374027,7.367266547394215,7.367266547394215
(주)벽산,7210,2015-12,293984781.0,442823058.0,225046071.0,341912198.0,24376990.0,30281211.0,206313772.0,267366687.0,328229935.0,429504382.0,31952770,39908753,187234000.0,243220155.0,304530910.0,399992604.0,10.868851745084042,9.012347545822692,9.012347545822692
(주)벽산,7210,2016-12,294713122.0,443779912.0,229264260.0,346049246.0,23144814.0,24403528.0,218502973.0,280264440.0,354439727.0,458398720.0,28155571,35151310,206313772.0,267366687.0,328229935.0,429504382.0,9.553551877476293,7.92088804596455,7.92088804596455
(주)벽산,7210,2017-12,250971159.0,414696624.0,198431121.0,331254195.0,8109847.0,13356681.0,224721044.0,291835330.0,343106483.0,451649551.0,15748109,21635658,218502973.0,280264440.0,354439727.0,458398720.0,6.2748680217873165,5.217225496390827,5.217225496390827
(주)벽산,7210,2018-12,267776172.0,432398854.0,220036971.0,357256427.0,10471651.0,8429356.0,233157368.0,295700173.0,370360064.0,474553687.0,10341367,9882860,224721044.0,291835330.0,343106483.0,451649551.0,3.861944445153992,2.2855888512599987,2.2855888512599987
(주)벽산,7210,2019-12,261761390.0,433534084.0,229370245.0,370740121.0,-8853831.0,-1719686.0,222399838.0,291541270.0,356233109.0,462713987.0,-4801718,-3811391,233157368.0,295700173.0,370360064.0,474553687.0,-1.8343874167232992,-0.8791444872878784,-0.8791444872878784
(주)보광산업,225530,2015-12,40267561.0,,23128029.0,,10108678.0,,43907804.0,,84808540.0,,13200298,0,221228572.0,291756781.0,361707069.0,464447680.0,32.78146893475868,0.0,0.0
(주)보광산업,225530,2016-12,47698115.0,,31925044.0,,10206935.0,,54471078.0,,87769270.0,,11592501,0,43907804.0,,84808540.0,,24.303897543959547,0.0,0.0
(주)보광산업,225530,2017-12,42039497.0,,28812646.0,,9119014.0,,58526835.0,,90402464.0,,9273842,0,54471078.0,,87769270.0,,22.05983102033785,0.0,0.0
(주)보광산업,225530,2018-12,37337946.0,,29305065.0,,4565476.0,,57600369.0,,92460531.0,,4751989,0,58526835.0,,90402464.0,,12.72696950175031,0.0,0.0
(주)보광산업,225530,2019-12,49767222.0,,37469420.0,,6263682.0,,67746110.0,,100570886.0,,7426591,0,57600369.0,,92460531.0,,14.922655317188491,0.0,0.0
