,회사명,거래소코드,회계년도,노동장비율(개별),노동장비율(연결),기계장비율(개별),기계장비율(연결),자본집약도(개별),자본집약도(연결),노동소득분배율(개별),노동소득분배율(연결),설비투자효율(개별),설비투자효율(연결),총자본투자효율(개별),총자본투자효율(연결),기계투자효율(개별),기계투자효율(연결),부가가치율(개별),부가가치율(연결)
2679,(주)서린바이오사이언스,38070,19-Dec,282905.3889,287811.5778,0,148.5777778,866324.1667,896749.4,0.000341366,0.000349695,63.03206588,69.4219621,0.205836473,0.222809677,,1344.780138,0.317703707,0.330500457
2680,(주)서부티엔디,6730,11-Dec,18666.97753,18666.97753,0,0,8124227.067,8125903.787,0.000400451,0.000400457,610.5867418,610.5765093,0.014029407,0.014026277,,,0.303994101,0.303989007
2681,(주)서부티엔디,6730,12-Dec,96508.36697,96508.36697,0,0,7741430.358,7742861.239,0.000347633,0.000347643,114.3504979,114.3471707,0.014255479,0.01425243,,,0.293746838,0.293738291
2682,(주)서부티엔디,6730,13-Dec,97331.6129,97331.6129,0,0,8779022.677,8780751.774,0.000236294,0.000236303,242.0060452,241.9969862,0.026830821,0.026824533,,,0.43090753,0.4308914
2683,(주)서부티엔디,6730,14-Dec,76443.56481,76443.56481,0,0,7944876.083,7946405.213,0.000234962,0.000234969,269.6914511,269.6834569,0.025949021,0.025943259,,,0.408102058,0.408089961
2684,(주)서부티엔디,6730,15-Dec,69735.17094,,0,,7509440.786,,0.000601684,,100.5134811,,0.009334017,,,,0.149105774,
2685,(주)서부티엔디,6730,16-Dec,2728967.664,,0,,8671084.406,,0.000193921,,8.322795804,,0.026193541,,,,0.520105015,
2686,(주)서부티엔디,6730,17-Dec,1735135.764,,0,,2957830.055,,0.001785689,,0.711028117,,0.004171066,,,,0.108916445,
2687,(주)서부티엔디,6730,18-Dec,1477417.317,,0,,2973552.441,,0.000353579,,7.16079865,,0.035578616,,,,0.567607269,
2688,(주)서부티엔디,6730,19-Dec,1415185.908,,0,,2911916.91,,0.000257383,,10.52428394,,0.051147814,,,,0.724104984,
2689,(주)서산,79650,11-Dec,39694.81481,84616.32593,73588.46667,98748.65185,233361.3481,381046.7111,0.000823297,0.000484186,134.7514369,177.256486,0.22921248,0.393620838,0.726871149,1.518885809,0.258001905,0.344841763
2690,(주)서산,79650,12-Dec,40977.67296,121091.7233,68077.71069,126371.8302,235131.0063,407911.717,0.000575912,0.000464859,205.9865397,154.6368718,0.358984942,0.45905142,1.239884387,1.481757861,0.297075845,0.354664467
2691,(주)서산,79650,13-Dec,41418.18367,154293.6395,78078.33333,172016.2041,253463.1837,496896.8776,0.000703634,0.00050206,191.1127798,136.7403747,0.31229562,0.424598564,1.013795234,1.226522244,0.283825005,0.344685135
2692,(주)서산,79650,14-Dec,42086.41216,168169.4527,78839.63514,188292.1554,263282.5338,598051.9257,0.000725974,0.000468789,186.699694,147.1263762,0.298444419,0.413712608,0.996645946,1.314030428,0.321294977,0.367514959
2693,(주)서산,79650,15-Dec,37171.87342,155991.7722,74330.48101,181178.4114,261406.8797,698844.1266,0.000748702,0.000434451,206.5582797,178.1558586,0.293724413,0.397668765,1.032975722,1.533894016,0.324936511,0.388593284
2694,(주)서산,79650,16-Dec,51062.31624,317653.1795,103967.6581,304940.1026,361331.4701,1051059.205,0.00064228,0.000450425,190.0324239,122.323944,0.268548314,0.369689829,0.933318678,1.27423679,0.328021069,0.403891663
2695,(주)서산,79650,17-Dec,59108.62281,318917.5,104113.0614,321344.7456,388348.6579,1110803.518,0.000690784,0.000642955,161.1112043,88.9347311,0.245219372,0.255336265,0.914684601,0.882629714,0.298780183,0.322136442
2696,(주)서산,79650,18-Dec,63653.84314,377775.3235,116361.6569,359708.8333,416811.2647,1218993.853,0.000964808,0.000925047,101.6139376,48.22440499,0.15518097,0.149451042,0.555863316,0.50646491,0.213037688,0.222775043
2697,(주)서산,79650,19-Dec,70419.19767,400376.8953,124883.7209,413504.7907,472971.7674,1386023.407,0.000924341,0.001014482,94.67555673,36.41670423,0.140959296,0.105195965,0.533854749,0.352605515,0.237411784,0.239289244
2698,(주)서연,7860,11-Dec,132339.5243,434168.8411,44939.07837,249131.2042,646889.5011,1344441.879,0.000508482,0.000414422,118.1676414,58.86126538,0.241745297,0.190084285,3.479877651,1.025793917,0.20460399,0.168654562
2699,(주)서연,7860,12-Dec,148697.8978,492933.6859,50008.2087,295328.6152,737037.3163,1498032.678,0.000493772,0.000586578,115.9106471,92.5145366,0.233850704,0.304422809,3.446568076,1.544162305,0.199873086,0.200872897
2700,(주)서연,7860,13-Dec,136854.4054,647022.8532,50808.70217,403025.9483,801108.9607,1974776.727,0.000560896,0.000476902,116.8526686,110.5475195,0.199620816,0.362201815,3.147453448,1.774743581,0.183252195,0.233986949
2701,(주)서연,7860,14-Dec,925995.1818,68577517.73,0,40012252.91,28130537.18,206052308.5,-0.007579459,0.000545437,-1.776074429,77.42626809,-0.000584644,0.257687056,,1.327018822,-0.114605466,0.296453486
2702,(주)서연,7860,15-Dec,643646.5625,54054277.38,0,31885405.81,19352544.44,162217758.1,0.000417926,0.000580038,53.52811544,77.73814611,0.017802924,0.259039415,,1.317869165,0.9956227,0.219303591
2703,(주)서연,7860,16-Dec,202604.5,58459194.61,0,34445350.72,19712303,162971479.7,8.45E-05,0.000540401,942.575313,72.11925677,0.096878584,0.258697637,,1.22397757,3.559038904,0.23801958
2704,(주)서연,7860,17-Dec,202523.0526,52924145.05,0,32473324.16,18690484.79,145666103.4,0.000563773,0.000804258,140.2839651,52.48439804,0.015200642,0.190688968,,0.855376518,0.464866258,0.181159501
2705,(주)서연,7860,18-Dec,127905.8846,38753323.04,0,25607085,13719892.15,103704102.9,0.000408959,0.000706318,237.2952709,57.24938135,0.02212223,0.213935968,,0.866402314,0.564921948,0.202219537
2706,(주)서연,7860,19-Dec,117201.5417,39650043.58,0,24315777.04,12845959.63,92306750,-0.000107392,0.000785989,-1232.463879,38.92677625,-0.112445213,0.167208614,,0.634751821,-2.273849024,0.168174388
2707,(주)서연이화,200880,14-Dec,142473.5134,467495.1124,51617.08454,286752.6392,724240.201,1510705.659,,,,,,,,,,
2708,(주)서연이화,200880,15-Dec,133780.8168,508051.2633,53060.61041,318406.5979,749729.7676,1643171.73,0.000563282,0.000534457,114.6791099,80.31427249,0.204631931,0.248323208,2.891384942,1.281498809,0.149977627,0.184823171
2709,(주)서연이화,200880,16-Dec,136027.5151,578553.2756,55135.77118,371022.5297,763460.2259,1754430.198,0.00057197,0.000496693,121.3249442,81.46933317,0.216167524,0.268659019,2.993252895,1.270390496,0.166210921,0.20145416
2710,(주)서연이화,200880,17-Dec,122982.3373,545087.6892,52283.1098,358393.5167,831073.4275,1730205.758,0.001023188,0.000756399,71.69908123,54.89208003,0.106100379,0.172933172,1.686533303,0.834864351,0.096916753,0.152029342
2711,(주)서연이화,200880,18-Dec,132611.2584,618231.0998,58488.64811,426717.4989,1147003.078,1781754.651,0.000697771,0.00065114,90.54120863,56.11937965,0.104679611,0.194722353,2.052839996,0.813061238,0.122041128,0.173214122
2712,(주)서연이화,200880,19-Dec,141487.8457,738757.0302,64458.36184,495590.2065,1174504.913,1898375.388,0.001405903,0.000769142,45.84447406,40.38357177,0.055226979,0.157153573,1.006298591,0.601982185,0.064486831,0.14473368
2713,(주)서연탑메탈,19770,11-Dec,72177.98165,87111.89908,73013.25229,83237.39908,337561.2936,373519.9954,0.000453349,0.000450622,155.8844726,131.5232322,0.33331507,0.306736953,1.541011563,1.376453212,0.232872337,0.214455991
2714,(주)서연탑메탈,19770,12-Dec,84688.70404,131229.8251,83002.10762,103802.7309,356028.2242,426931.7937,0.000538664,0.000511391,116.3433097,86.86707888,0.276746714,0.267011071,1.187073968,1.098193801,0.206927382,0.193307318
2715,(주)서연탑메탈,19770,13-Dec,89944.92308,143113.5256,82125.24359,110873.7692,366022.641,481785.4829,0.000589657,0.000527913,101.3774716,83.33880535,0.249120898,0.247556447,1.110302812,1.075719743,0.204485897,0.166782871
2716,(주)서연탑메탈,19770,14-Dec,154314.6208,204672.225,87397.14167,116736.5375,434774.3333,546252.8958,0.000552559,0.000476271,65.94182356,68.06242273,0.234047567,0.255019014,1.164315824,1.193327111,0.215825988,0.187596607
2717,(주)서연탑메탈,19770,15-Dec,147280.3016,208292.3571,88251.31349,121857.3333,499481.9603,708108.7183,0.000694176,0.000705761,53.00097784,46.50926199,0.15628192,0.136808424,0.884519413,0.794988988,0.189467333,0.149497
2718,(주)서연탑메탈,19770,16-Dec,213154.7352,347268.8577,116610.1028,187082.2213,635625.2806,809817.6877,0.000582501,0.000710205,47.53317321,34.69454776,0.159400849,0.148778375,0.868871625,0.644012877,0.19595658,0.148096744
2719,(주)서연탑메탈,19770,17-Dec,206556.1767,350774.7952,127043.7992,216132.3534,617019.4337,828372.2651,0.001424232,0.000614925,20.91182134,43.37355365,0.070005345,0.183665606,0.339998165,0.703936692,0.078645932,0.180439578
2720,(주)서연탑메탈,19770,18-Dec,187843.3852,323905.2787,129850.0246,211971.8197,508834.7008,675257.041,0.001420431,0.000805387,22.31303781,31.10114108,0.082371673,0.149185024,0.322784425,0.475243539,0.085311388,0.167267546
2721,(주)서연탑메탈,19770,19-Dec,186250.1948,321056.3983,137725.5238,224774.2554,526416.7446,676518.7662,0.000682036,0.00075722,52.41143883,35.76194648,0.185435604,0.169715938,0.708774991,0.510805907,0.169619497,0.166098903
2722,(주)서울리거,43710,11-Dec,55412.81818,56881.54545,52765.09091,53658,551808.3636,552079.5455,0.000373051,0.000484798,131.2897738,130.3650169,0.13184172,0.134316942,1.378778325,1.381967952,0.078675508,0.07763713
2723,(주)서울리거,43710,12-Dec,46307.36735,46801.81633,81171.97959,81749.53061,369031.3673,368283.7551,0.000337524,0.000367441,191.7564138,200.6554778,0.240622762,0.254994707,1.093940882,1.148757766,0.111242373,0.111022817
2724,(주)서울리거,43710,13-Dec,9061.736111,9145.430556,80857.47222,85417.19444,120035.7778,121692.0556,-0.000428618,-0.000495243,-854.4689591,-807.7971543,-0.645055363,-0.607077655,-0.957607505,-0.864890591,-0.155543959,-0.143794987
2725,(주)서울리거,43710,14-Dec,12496.05714,12496.05714,29327.02857,30123.11429,592538.1143,591786.0286,-0.000293261,-0.000302274,-1190.937942,-1182.859965,-0.251157322,-0.249770779,-5.074509521,-4.906891623,-0.673140409,-0.666731105
2726,(주)서울리거,43710,15-Dec,3932.146341,3932.146341,0,0,424482.0244,424593.1463,-0.000239516,-0.000263248,-3709.269436,-3449.521766,-0.343604426,-0.319459334,,,-1.061339273,-0.987017251
2727,(주)서울리거,43710,16-Dec,32461.43182,32461.43182,0,0,493241.1023,491564.6705,0.000742298,0.000914999,106.9275917,86.7455995,0.070371725,0.057284149,,,0.1673658,0.134059011
2728,(주)서울리거,43710,17-Dec,57493.60417,57493.60417,0,0,800789.6458,796100.3125,0.001203869,0.001182801,89.56213608,96.47667331,0.064302155,0.069674532,,,0.171970333,0.185247096
2729,(주)서울리거,43710,18-Dec,91207.42857,120541.1429,0,0,2280305.536,2243137.571,0.010524345,0.007244017,8.741847469,12.20626508,0.003496555,0.006559371,,,0.013164198,0.023526973
2730,(주)서울리거,43710,19-Dec,134630.0526,1069112.368,0,0,3554108.211,6270937,-0.000792669,0.002602434,-103.0723179,20.60253132,-0.03904392,0.035124609,,,-0.051399837,0.053401685
2731,(주)서울옥션,63170,11-Dec,165647.0204,167536.0816,0,0,1415267.429,1478082,0.007140344,0.001706794,4.712380789,22.78266467,0.005515508,0.025823455,,,0.026305479,0.123937681
2732,(주)서울옥션,63170,12-Dec,172877.3617,173793.7021,0,0,1438257.404,1457390.34,0.000465072,0.00046416,75.05406612,80.4222027,0.090214373,0.095903424,,,0.329050541,0.338708617
2733,(주)서울옥션,63170,13-Dec,196148.35,196546.375,0,0,1725767.8,1754959.15,0.000418003,0.000400048,85.38906904,92.71946633,0.097052019,0.103841021,,,0.51330975,0.489892099
2734,(주)서울옥션,63170,14-Dec,161104.14,163070.06,0,0,1535484.08,1632699.92,0.000370309,0.000348345,103.7986982,112.6651943,0.108906372,0.11252723,,,0.368206043,0.386109886
2735,(주)서울옥션,63170,15-Dec,217869.7742,219226.5645,0,0,1682363.065,2026581.21,0.00030181,0.000210359,106.7736824,155.4913693,0.138274303,0.168203665,,,0.311222206,0.385973424
2736,(주)서울옥션,63170,16-Dec,236446.4483,239131.8793,0,0,1809669.397,2268287.345,0.000464614,0.000343813,74.45011606,118.303859,0.097274483,0.124720636,,,0.249359561,0.322664087
2737,(주)서울옥션,63170,17-Dec,223346.7895,227326.3083,0,0,940871.9398,1160441.692,0.000400425,0.000458684,31.14506545,43.79286653,0.07393302,0.085788633,,,0.27436544,0.244436045
2738,(주)서울옥션,63170,18-Dec,155663.3588,166533.5059,0,0,826057.6588,1207645.353,0.000425386,0.000393209,41.11186995,76.51115324,0.077471732,0.105508381,,,0.380856768,0.349115909
2739,(주)서울옥션,63170,19-Dec,310024.2284,326308.1173,0,0,892741.4321,1066511.352,0.002636488,0.001221115,3.834148765,13.93553374,0.013314931,0.042636937,,,0.093450497,0.163365449
2740,(주)서울제약,18680,11-Dec,102145.1129,,22987.56989,,229502.1237,,0.000737135,,65.6985942,,0.292406459,,2.919312635,,0.284843733,
2741,(주)서울제약,18680,12-Dec,84671.20276,,17551.06452,,279617.1935,,0.000574368,,101.6839277,,0.307910267,,4.905514679,,0.40285248,
2742,(주)서울제약,18680,13-Dec,75277.60256,,14127.46154,,305226.4188,,0.000795212,,89.45958943,,0.220633045,,4.766817733,,0.374814184,
2743,(주)서울제약,18680,14-Dec,75565.69643,,11619.48214,,352586.7813,,0.000811845,,100.8680597,,0.216178416,,6.559814874,,0.389669649,
2744,(주)서울제약,18680,15-Dec,173130.8977,,11150.46977,,384535.1907,,0.000786251,,47.15507232,,0.212308267,,7.321664621,,0.392406154,
2745,(주)서울제약,18680,16-Dec,178070.66,,8009.22,,438404.32,,0.000984084,,41.33199147,,0.1678819,,9.189427934,,0.38667004,
2746,(주)서울제약,18680,17-Dec,204576.6938,,51093.36842,,336224.4067,,0.001910094,,17.24665255,,0.104937747,,0.690552075,,0.216555966,
2747,(주)서울제약,18680,18-Dec,209521.0508,,51488.00508,,356295.3249,,0.001448406,,24.27378061,,0.142743047,,0.987777253,,0.229965866,
2748,(주)서울제약,18680,19-Dec,226262.7011,,117396.2414,,407415.7931,,0.000743684,,41.55748163,,0.230793902,,0.800954778,,0.303261374,
2749,(주)서원,21050,11-Dec,275809.2784,396330.1648,115493.1534,145697.1193,1424055.955,2209057.159,0.000282981,0.000482589,40.32329818,22.63210043,0.078097632,0.040604581,0.962960959,0.615645946,0.046993906,0.022273877
2750,(주)서원,21050,12-Dec,289680.7526,642618.4105,42598.91053,227620.5632,1352307.942,2403176.521,0.000260907,0.000246006,47.24158862,31.89029312,0.101197209,0.085275839,3.212518531,0.900326807,0.074855896,0.049339689
2751,(주)서원,21050,13-Dec,364792.9023,395693.2184,40664.37356,55333.51149,1520463.621,1713793.994,0.002240886,0.001881247,3.703266371,5.123149218,0.008884956,0.011828699,0.332213476,0.366359435,0.008216849,0.003850404
2752,(주)서원,21050,14-Dec,364299.4293,390606.8586,144545.555,168178.5445,1345507.131,1505128.325,0.001190732,0.001312912,12.32117455,11.11686728,0.033359889,0.028850195,0.310531642,0.2581973,0.033432572,0.025242784
2753,(주)서원,21050,15-Dec,351145.7133,383056.9371,169117.8112,201419.7552,1524128.42,1713247.175,-0.000440218,-0.00027778,-50.35685682,-78.72730929,-0.116017746,-0.176022715,-1.045578481,-1.497223642,-0.121610198,-0.168300648
2754,(주)서원,21050,16-Dec,317442.9613,343378.6903,156137.1548,185597.5871,1277445.587,1442546.11,0.000449904,0.000369091,37.88486543,46.48217128,0.094143218,0.110644554,0.770238441,0.859978157,0.090645379,0.09985022
2755,(주)서원,21050,17-Dec,347586.7,372627.6429,186503.5857,217514.2429,1262290.371,1516450.514,0.000672356,0.000448649,26.94883649,40.18584619,0.074206834,0.098746098,0.502245418,0.688431109,0.064917366,0.081516751
2756,(주)서원,21050,18-Dec,341245.5,362614.4792,184390.3333,214375.6111,1211380.722,1528542.215,0.000555089,0.000393966,35.45671502,49.69650868,0.099881435,0.11789451,0.656186484,0.840612116,0.085445384,0.100564986
2757,(주)서원,21050,19-Dec,352663.0993,374920.383,182356.6454,213540.5957,1231091.894,1574350.66,0.000608535,0.000511042,35.60286185,41.66301104,0.101989264,0.09921749,0.68853074,0.731491453,0.085048738,0.085475111
2758,(주)서원인텍,93920,11-Dec,36240.15646,58130.67007,28106.82653,66604.62415,174576.7415,204082.852,0.000567312,0.000547622,160.8697215,147.225489,0.333947342,0.419354994,2.074209221,1.284943266,0.182999003,0.21869267
2759,(주)서원인텍,93920,12-Dec,33383.51927,52869.45505,26250.74862,69675.48991,226709.2422,246020.0697,0.000491046,0.000572134,226.79927,190.73926,0.333967761,0.40989667,2.884244524,1.447321109,0.234618425,0.22979652
2760,(주)서원인텍,93920,13-Dec,51694.28467,67676.01642,41724.2865,85779.12044,308584.9836,321961.708,0.000355946,0.000407267,211.3967829,208.8393885,0.354132769,0.438978224,2.619099424,1.64765246,0.214256611,0.216351505
2761,(주)서원인텍,93920,14-Dec,47796.58501,88852.97258,44178.23949,112269.3437,375145.7514,367318.0293,0.000299917,0.000366392,284.8078152,178.3464111,0.362868056,0.431413857,3.081345275,1.411481376,0.221207015,0.220060267
2762,(주)서원인텍,93920,15-Dec,56062.08077,91818.19423,47676.96346,122489.9404,375986.1385,427275.9038,0.000473514,0.000458407,164.6723231,159.0417359,0.245537591,0.341768044,1.936338308,1.192173411,0.179619211,0.205441931
2763,(주)서원인텍,93920,16-Dec,75513.20263,111073.5403,51240.33959,129096.1051,388854.6867,426310.4278,0.000428952,0.000494781,116.1950309,121.294806,0.225643646,0.316028946,1.712373295,1.043613479,0.230915465,0.200823939
2764,(주)서원인텍,93920,17-Dec,79402.80769,112355.406,56238.39103,140562.5833,379809.6154,420817.7756,0.000648375,0.000699242,77.51574696,92.41498047,0.162054032,0.246741541,1.094442397,0.738697483,0.169750603,0.171024289
2765,(주)서원인텍,93920,18-Dec,67263.96382,103911.5375,57378.68475,165035.0827,439813.0853,496884.0439,0.001234799,0.0006966,54.81946747,117.0158775,0.083839586,0.244711012,0.642638411,0.736770603,0.09153811,0.190536752
2766,(주)서원인텍,93920,19-Dec,61991.58647,106396.8997,53912.53885,147833.9724,418775.8622,504729.0125,0.000607279,0.000507716,106.2853424,131.0645299,0.157334689,0.276284091,1.22212701,0.943278424,0.189252772,0.183688597
2767,(주)서전기전,189860,14-Dec,68283.83908,68903.03448,2644.011494,2676.195402,458859.8391,463656.7586,0.000347484,0.000349399,295.4809657,300.3209241,0.439711062,0.446300471,76.3104652,77.32254144,0.313162445,0.319737127
2768,(주)서전기전,189860,15-Dec,161265.6632,161741.7579,7418.810526,7448.968421,385409.6526,384537.2105,0.000871012,0.000964736,49.61430756,47.485833,0.207599476,0.199732091,10.78486124,10.31074596,0.181692158,0.173673523
2769,(주)서전기전,189860,16-Dec,168040.4157,168378.6292,8690.303371,8722.494382,460323.9438,457701.4045,0.000670096,0.000722823,59.80042121,66.279195,0.218300346,0.243827087,11.56333354,12.79450523,0.178817999,0.197895719
2770,(주)서전기전,189860,17-Dec,200788.087,,12913.5,,473728.913,,0.00069922,,52.30844719,,0.221707241,,8.133281483,,0.192602818,
2771,(주)서전기전,189860,18-Dec,246702.2411,,11031.6875,,468329.3571,,0.000558215,,46.02301987,,0.242435841,,10.29215353,,0.221833839,
2772,(주)서전기전,189860,19-Dec,189248.3014,,9177.390411,,388385.3836,,0.0007653,,38.3655929,,0.186943783,,7.911424667,,0.173575925,
2773,(주)서진시스템,178320,17-Dec,119642.9834,602390.4199,39306.71823,467173.7403,764724.3646,1432220.729,0.001103229,0.000656445,32.86194932,66.16478588,0.051413318,0.278288342,1.000262,0.853152258,0.155750997,0.303183349
2774,(주)서진시스템,178320,18-Dec,72954.49432,1179416.051,41317.40341,826121.625,1456114.551,2487413.699,0.00037793,0.000551337,146.6261931,61.11643992,0.0734629,0.289785773,2.588991294,0.872531454,0.378439243,0.390858859
2775,(주)서진시스템,178320,19-Dec,49938.17094,1135733.286,31503.79487,933624.1581,1081698.462,2406157.034,0.000497935,0.000496293,181.3865214,69.34812164,0.083739706,0.327330964,2.875244442,0.843604671,0.292151196,0.469722313
2776,(주)서진오토모티브,122690,11-Dec,,,,,,,,,,,,,,,,
2777,(주)서진오토모티브,122690,12-Dec,167228.0265,947236.0079,111004.6561,894229.164,418725.0185,1618899.958,0.000762443,0.000691714,42.39473162,40.04998268,0.169313678,0.234336813,0.638674768,0.424240086,0.196091925,0.140057322
2778,(주)서진오토모티브,122690,13-Dec,244588.3036,1331649.696,177125.3321,1316728.118,576309.4,2341143.811,0.000613972,0.00067211,50.06247744,48.73828425,0.212467408,0.277224838,0.691301254,0.492906019,0.235217651,0.15642306
2779,(주)서진오토모티브,122690,14-Dec,271066.8311,1428604.287,175850.1351,1414877.318,641725.2703,2463076.959,0.000542477,0.000655706,43.46357589,45.1504892,0.183591551,0.261876439,0.669975816,0.455885338,0.233570794,0.149730224
2780,(주)서진오토모티브,122690,15-Dec,290440.9324,1537188.277,198199.0541,1592535.459,704652.777,2748069.247,0.000693606,0.000666524,30.94199179,43.22359534,0.127535451,0.241779948,0.453424008,0.417213969,0.20476869,0.147077328
2781,(주)서진오토모티브,122690,16-Dec,302626.1799,1671250.554,216984.8651,1110977.533,702188.3287,2839419.567,0.000699107,0.000652479,29.42503345,42.61324441,0.126814775,0.250816784,0.4103874,0.64103374,0.204312988,0.159244122
2782,(주)서진오토모티브,122690,17-Dec,290163.987,1520064.844,221822.7273,1766313.201,694989.9383,2690350.403,0.001098938,0.000676824,18.3419904,33.3087294,0.076579311,0.188196409,0.239929656,0.286650343,0.138271398,0.125930905
2783,(주)서진오토모티브,122690,18-Dec,363086.0582,1789088.291,114706.7927,832587.9636,850199.36,3151730.407,0.001049025,0.000712996,17.57349467,32.2000959,0.07504935,0.182784715,0.556260946,0.691924662,0.136940676,0.123145342
2784,(주)서진오토모티브,122690,19-Dec,352628.9964,1754679.562,290774.1848,806229.8514,797151.7029,3156541.228,0.000984545,0.0006143,18.56785824,39.35356222,0.082137003,0.218761253,0.225176978,0.856491374,0.134728989,0.133300002
2785,(주)서플러스글로벌,140070,17-Dec,227177.6981,285812.8113,0,79486.45283,2814620.358,2929873.736,0.000141469,0.000177099,259.3695667,223.7751071,0.209346106,0.218295388,,8.04637648,0.284221732,0.303388162
2786,(주)서플러스글로벌,140070,18-Dec,257114.5283,307324.5849,0,106279.9811,3307073.226,3449013.585,0.000136915,0.000234469,237.0677629,243.6337514,0.18431272,0.217090016,,7.045037147,0.233840328,0.271690961
2787,(주)서플러스글로벌,140070,19-Dec,301232.2549,379644,0,134966.2941,3355000.314,3506325.157,0.000408451,0.000580714,66.32866504,85.42554108,0.059553894,0.092493687,,2.402918027,0.109802674,0.14991646
2788,(주)서한,11370,11-Dec,25064.49645,,0,,997146.5177,,0.001904452,,200.0116579,,0.050275375,,,,0.055395415,
2789,(주)서한,11370,12-Dec,22792.95541,,0,,970007.6178,,0.00072336,,586.4098137,,0.137792864,,,,0.141652997,
2790,(주)서한,11370,13-Dec,18404.66667,,0,,1219719.464,,0.000492893,,1221.757616,,0.184354209,,,,0.127677767,
2791,(주)서한,11370,14-Dec,39322.77193,,0,,1413542.395,,0.000451127,,692.8995877,,0.192754972,,,,0.131211403,
2792,(주)서한,11370,15-Dec,38255.16522,,0,,1739186.274,,0.000387383,,767.7267338,,0.168869278,,,,0.150753572,
2793,(주)서한,11370,16-Dec,32594.53846,,0,,1763543.868,,,,,,,,,,,
2794,(주)서한,11370,17-Dec,33716.75099,,0,,1548976.182,,,,,,,,,,,
2795,(주)서한,11370,18-Dec,29462.02303,,0,,1553933.628,,0.000368562,,1003.606784,,0.190280239,,,,0.140411901,
2796,(주)서한,11370,19-Dec,29590.36257,,0,,1372474.442,,0.000780332,,498.720146,,0.107523386,,,,0.092089255,
2797,(주)서흥,8490,11-Dec,211836.9197,332987.4247,107217.3913,192682.2742,601360.4381,726132.9849,0.000589782,0.000540203,46.17479695,38.94840606,0.162656639,0.178608185,0.912307848,0.67309406,0.40934299,0.412823101
2798,(주)서흥,8490,12-Dec,149186.5408,201826.8509,84891.87685,123373.1454,278399.6884,346043.6988,0.000994748,0.000701683,18.90425484,19.58837083,0.10130257,0.114247397,0.332217933,0.320447305,0.247038449,0.257419614
2799,(주)서흥,8490,13-Dec,307693.6507,401705.5449,184247.0841,258438.3043,542682.2145,676152.1855,0.000576995,0.000472155,30.38870975,29.58470273,0.172299972,0.175764264,0.507493136,0.459852078,0.292392869,0.303722772
2800,(주)서흥,8490,14-Dec,292938.5217,381309.8815,188550.6503,263858.7341,526532.0882,709837.9711,0.000503081,0.000489945,40.49978784,37.66689343,0.225322411,0.202338551,0.629218089,0.544335162,0.343269907,0.341411205
2801,(주)서흥,8490,15-Dec,277037.8858,415130.3494,191469.2779,305635.2366,536519.4856,765825.0743,0.000474437,0.000429868,35.44464789,30.67792989,0.183022436,0.166295675,0.512850439,0.416684277,0.306090616,0.304435071
2802,(주)서흥,8490,16-Dec,271245.8799,415017.5235,192728.9491,317829.4687,529077.4386,764870.4008,0.000547724,0.000452491,40.03297443,35.90418717,0.205239887,0.194815577,0.563422331,0.468832135,0.319488811,0.335351291
2803,(주)서흥,8490,17-Dec,299442.7779,445940.5722,210283.5804,342567.2657,566482.2057,811020.3093,0.000608408,0.000480041,36.3204728,36.67438306,0.191990201,0.201654572,0.517201735,0.477412672,0.309173113,0.342971657
2804,(주)서흥,8490,18-Dec,263945.3264,412315.621,198142.9389,326156.9218,518756.4866,781296.6137,0.000554575,0.000438019,42.98705967,36.45955369,0.218719839,0.192408917,0.572628707,0.460908309,0.325611452,0.312518734
2805,(주)서흥,8490,19-Dec,261668.9369,456234.2643,211357.5155,367272.6524,532025.7,843882.1929,0.000509643,0.000464005,48.68076963,40.71266312,0.239429134,0.220107878,0.60268712,0.505741764,0.335286348,0.338650502
2806,(주)서희건설,35890,11-Dec,14735.68792,5051.248322,19538.84983,19285.6703,654860.2987,659501.9832,0,0,124.630087,218.5761112,0.028044303,0.016741151,0.939927418,0.57248838,0.021837813,0.013626673
2807,(주)서희건설,35890,12-Dec,15274.69203,-12720.20743,20822.93388,20822.93388,644231.7763,715479.8777,0.001050845,0.00110387,394.4227273,-363.7146162,0.093517363,0.064663249,2.893293387,2.221841259,0.077385459,0.055568755
2808,(주)서희건설,35890,13-Dec,7024.47619,7866.692547,6285.114907,6285.114907,643815.0321,774201.6781,0.003410806,0.002335263,273.4570219,377.5412624,0.02983609,0.038362111,3.056256517,4.725452246,0.023503335,0.034457928
2809,(주)서희건설,35890,14-Dec,7057.051975,7609.685031,7361.907484,7361.907484,639191.8763,763437.0198,0.000800824,0.000690715,1228.191261,1354.811142,0.135599495,0.135043046,11.77332041,14.00409621,0.091073484,0.105311215
2810,(주)서희건설,35890,15-Dec,6323.309,6670.092,6260.992,6260.992,584881.776,721932.877,0.000839884,0.000635803,1258.88708,1663.914681,0.136101556,0.15373263,12.71417053,17.72636668,0.077603009,0.105307596
2811,(주)서희건설,35890,16-Dec,2787.277721,2917.145473,0,0,634025.5534,780095.8128,0.00075425,0.000579389,3666.69696,4778.134257,0.161193862,0.178676933,,,0.096096739,0.127609688
2812,(주)서희건설,35890,17-Dec,2383.597266,2407.943218,0,0,699941.9664,848587.8381,0.000575828,0.000541686,6190.350631,6766.357752,0.210807518,0.1920014,,,0.139052666,0.1499572
