,정상영업이익증가율,영업이익증가률개별,영업이익증가률연결
4277,123.07,19.66,30.09
4278,215.13,59.08,56.4
4279,-41.78,-23.54,-15.64
4280,-16.71,-9.09,-18.64
4281,107.23,-1.0,72.23
4282,31.68,-54.18,10.29
4283,3.1,-59.08,-7.33
4284,-184.76,11111111.11,-181.67
4285,72.47,58.53,0.0
4286,17.95,19.73,0.0
4287,-49.62,-49.62,0.0
4288,130.6,-97.72,-100.67
4289,-110.19,337.43,11111111.11
4290,352.7,326.42,352.7
4291,-63.49,-11.15,-8.66
4292,335.13,-42.52,-39.85
4293,131.09,11111111.11,148.87
4294,-1.33,79.28,67.71
4295,-52.14,-53.6,-53.07
4296,12.85,7.78,10.73
4297,15.9,54.24,60.81
4298,92.34,49.26,38.69
4299,64.93,72.11,83.61
4300,51.54,53.56,50.0
4301,-22.27,-28.02,-33.52
4302,19.03,11111111.11,22.89
4303,-42.69,49.39,29.52
4304,-22.05,-14.47,-24.81
4305,-167.16,-97.95,-167.16
4306,2678.55,2678.55,11111111.11
4307,228.13,95.02,228.13
4308,-27.85,-17.13,-7.64
4309,-104.23,-73.48,-78.53
4310,-50.62,16.48,-50.62
4311,897.23,11111111.11,897.23
4312,-1088.42,-978.74,-1088.42
4313,1254789.63,11111111.11,11111111.11
4314,-2174.62,-2174.62,11111111.11
4315,1254789.63,11111111.11,11111111.11
4316,1254789.63,11111111.11,11111111.11
4317,1254789.63,11111111.11,11111111.11
4318,-5089.44,-511.66,-5089.44
4319,1254789.63,11111111.11,11111111.11
4320,1254789.63,11111111.11,11111111.11
4321,-56.66,-31.52,-36.18
4322,-58.97,3.5,-27.85
4323,-10.38,-46.58,-36.85
4324,-173.27,-64.65,-173.27
4325,50.62,50.62,11111111.11
4326,102.54,102.54,11111111.11
4327,-177.6,-51.45,-61.9
4328,258.29,146.32,258.29
4329,609.85,11111111.11,288.91
4330,-60.19,1254789.63,1254789.63
4331,9.06,94.15,91.92
4332,70.73,32.82,31.33
4333,108.32,73.37,208.0
4334,51.15,4.66,30.67
4335,12.77,13.95,21.37
4336,31.76,17.54,15.06
4337,-22.89,-1.4,-16.54
4338,10.39,45.48,9.61
4339,-52.07,11111111.11,-21.6
4340,-48.66,-46.47,-39.01
4341,-54.32,-10.59,-10.01
4342,159.7,5.72,29.18
4343,11.37,40.09,46.55
4344,8.45,-28.55,-7.67
4345,215.66,-56.85,-22.81
4346,-120.82,-83.58,3.85
4347,89.86,1735.85,89.86
4348,-4.39,11111111.11,-14.92
4349,-253.05,-253.05,0.0
4350,0.0,11111111.11,0.0
4351,148.35,148.35,0.0
4352,-9.9,14.15,0.0
4353,79.77,-30.28,0.0
4354,-4.86,43.55,0.0
4355,-65.67,-79.06,0.0
4356,224.92,358.25,0.0
4357,0.0,11111111.11,0.0
4358,1254789.63,11111111.11,11111111.11
4359,-270.61,-477.9,-270.61
4360,1254789.63,11111111.11,11111111.11
4361,1254789.63,11111111.11,11111111.11
4362,1254789.63,11111111.11,11111111.11
4363,1254789.63,11111111.11,11111111.11
4364,-68.34,-31.79,0.0
4365,-426.48,-426.48,0.0
4366,0.0,11111111.11,0.0
4367,245.26,1254789.63,1254789.63
4368,-74.88,-81.81,-81.53
4369,-252.94,-279.77,-277.37
4370,0.0,11111111.11,0.0
4371,0.0,11111111.11,0.0
4372,-5.42,11111111.11,0.49
4373,-30.83,-43.84,0.0
4374,-50.7,-50.7,0.0
4375,63.37,92.45,104.3
4376,-34.27,-52.33,0.0
4377,-6.62,97.78,0.0
4378,-397.33,-397.33,0.0
4379,1254789.63,11111111.11,11111111.11
4380,1254789.63,11111111.11,11111111.11
4381,1254789.63,11111111.11,11111111.11
4382,14.61,1254789.63,1254789.63
4383,49.76,53.74,58.51
4384,-70.01,-90.05,-75.43
4385,-79.61,-34.06,-48.8
4386,504.78,322.29,168.23
4387,15.56,59.35,34.23
4388,-55.88,-66.39,-53.79
4389,-245.48,-322.15,-268.83
4390,1254789.63,11111111.11,11111111.11
4391,1.83,1254789.63,1254789.63
4392,-91.74,-73.89,-91.74
4393,-67173.57,-437.08,-1211.8
4394,1254789.63,11111111.11,11111111.11
4395,1254789.63,11111111.11,11111111.11
4396,20.1,13.36,13.37
4397,-13.36,-12.48,-13.84
4398,-12.16,-21.17,-21.52
4399,-17.88,-7.22,-6.69
4400,28.13,26.31,26.21
4401,-0.58,4.26,4.15
4402,-12.64,-11.0,-12.17
4403,10.75,24.37,0.0
4404,45.88,11111111.11,0.0
4405,141.81,104.91,118.34
4406,-144.11,-87.84,-144.11
4407,499.09,499.09,11111111.11
4408,15.36,-3.21,25.34
4409,-13.89,-28.38,-39.99
4410,-422.79,-162.87,-191.54
4411,1254789.63,11111111.11,11111111.11
4412,1254789.63,11111111.11,11111111.11
4413,-398.61,11111111.11,-79.38
4414,1254789.63,1254789.63,0.0
4415,-31.89,-276.37,-31.89
4416,156.33,11111111.11,156.33
4417,-27.82,-48.84,-27.82
4418,16.11,15.55,16.11
4419,-26.85,-95.56,-26.85
4420,-88.84,876.53,-88.84
4421,-333.16,-483.15,-598.32
4422,1254789.63,11111111.11,11111111.11
4423,1254789.63,11111111.11,11111111.11
4424,-18.33,-18.33,0.0
4425,-56.24,-56.24,0.0
4426,522.15,522.15,0.0
4427,-93.76,-84.49,0.0
4428,412.56,295.36,0.0
4429,329.57,276.89,0.0
4430,28.57,26.06,0.0
4431,-84.59,-84.59,0.0
4432,-53.36,11111111.11,-0.64
4433,-14.62,1254789.63,1254789.63
4434,-97.89,-87.56,-92.3
4435,4020.03,782.79,1045.36
4436,69.01,11111111.11,66.29
4437,-19.71,-18.66,-22.65
4438,-32.95,-39.82,-34.99
4439,-33.46,-6.24,-32.35
4440,100.57,43.53,81.08
4441,-11.68,-10.25,-0.7
4442,-4.86,-18.07,-12.57
4443,58.39,72.77,73.02
4444,-218.99,-50.27,-53.57
4445,-55.69,11111111.11,-55.69
4446,1254789.63,1254789.63,1254789.63
4447,-975.69,11111111.11,-975.69
4448,72.45,1254789.63,0.0
4449,-18.65,-21.97,0.0
4450,119.93,129.69,0.0
4451,81.71,11111111.11,0.0
4452,537.03,214.14,320.12
4453,37.65,68.62,64.8
4454,-35.34,-49.01,-40.61
4455,-31.65,-48.01,-55.88
4456,-95.8,-47.71,-68.2
4457,1184.02,51.42,216.98
4458,-78.54,102.26,33.11
4459,328.66,-64.38,-63.64
4460,-41.91,11111111.11,-11.77
4461,128.88,128.88,128.88
4462,15.62,-30.11,0.0
4463,-8.71,-7.09,0.0
4464,1.85,15.23,0.0
4465,20.68,-34.37,0.0
4466,-12.25,31.29,0.0
4467,75.01,-26.74,0.0
4468,-52.71,-13.41,0.0
4469,5.19,11111111.11,0.0
4470,0.0,1254789.63,0.0
4471,-26.31,-26.31,0.0
4472,215.74,215.74,0.0
4473,-65.07,-49.12,110.48
4474,-17.52,11111111.11,-33.93
4475,0.0,1254789.63,0.0
4476,-159.93,-159.93,0.0
4477,1254789.63,11111111.11,11111111.11
4478,1254789.63,11111111.11,11111111.11
4479,-5.21,1254789.63,0.0
4480,-95.43,-68.05,0.0
4481,-136.56,-136.56,0.0
4482,0.0,11111111.11,0.0
4483,-143.72,-143.72,0.0
4484,0.0,11111111.11,0.0
4485,0.0,11111111.11,0.0
4486,14.11,14.11,0.0
4487,-362.16,11111111.11,-65.06
4488,39.61,1254789.63,0.0
4489,-279.85,-279.85,0.0
4490,0.0,11111111.11,0.0
4491,0.0,11111111.11,0.0
4492,1617.31,721.03,0.0
4493,-71.73,11111111.11,0.0
4494,-596.35,-63.56,-596.35
4495,585.35,585.35,11111111.11
4496,-15.59,-15.59,0.0
4497,95.11,95.11,0.0
4498,-72.75,-30.09,0.0
4499,-29.01,-15.81,0.0
4500,-63.85,-63.85,0.0
4501,-1471.69,-22.91,-14.03
4502,63.09,11111111.11,63.09
4503,-870.25,-870.25,0.0
4504,0.0,11111111.11,0.0
4505,0.0,11111111.11,0.0
4506,0.0,11111111.11,0.0
4507,-604.13,-604.13,0.0
4508,0.0,11111111.11,0.0
4509,1254789.63,11111111.11,11111111.11
4510,1254789.63,11111111.11,11111111.11
4511,-177.27,11111111.11,11111111.11
4512,0.0,0.0,0.0
4513,0.0,0.0,0.0
4514,0.0,0.0,0.0
4515,0.0,11111111.11,0.0
4516,-21.91,11111111.11,-21.91
4517,-27.54,1254789.63,1254789.63
4518,14.16,13.3,15.47
4519,99.63,95.44,113.84
4520,105.42,11111111.11,124.37
4521,-62.81,15.89,0.0
4522,-18.52,37.15,0.0
4523,-76.65,-76.65,0.0
4524,453.23,453.23,0.0
4525,-87.33,-19.49,0.0
4526,-87.61,-87.61,0.0
4527,115.6,-32.28,115.6
4528,186.08,2120.38,186.08
4529,-45.91,11111111.11,-23.28
4530,0.0,0.0,0.0
4531,0.0,0.0,0.0
4532,-6.45,11111111.11,0.0
4533,-233.43,-233.43,0.0
4534,0.0,11111111.11,0.0
4535,-10.82,-10.11,0.0
4536,-70.01,-70.01,0.0
4537,-91.13,-83.73,-120.16
4538,-1854.68,-993.5,11111111.11
4539,1254789.63,11111111.11,11111111.11
4540,1254789.63,11111111.11,11111111.11
4541,1254789.63,11111111.11,11111111.11
4542,-786.67,-380.82,-786.67
4543,1254789.63,11111111.11,11111111.11
4544,1254789.63,11111111.11,11111111.11
4545,0.0,11111111.11,0.0
4546,-954.5,-954.5,0.0
4547,1254789.63,11111111.11,11111111.11
4548,1254789.63,11111111.11,11111111.11
4549,-55.02,18.53,24.49
4550,-1309.05,11111111.11,-336.01
4551,-33.63,-33.93,-33.63
4552,-68.95,-69.19,-68.95
4553,3.36,3.68,2.61
4554,66.95,67.72,67.9
4555,-11.02,55.53,55.4
4556,142.98,140.28,143.19
4557,147.74,117.84,115.06
4558,45.78,-6.79,-6.72
4559,0.94,11111111.11,64.71
4560,0.0,0.0,0.0
4561,0.0,11111111.11,0.0
4562,-87.44,-145.02,-87.44
4563,866.78,11111111.11,4658.72
4564,-5.91,11111111.11,-20.48
4565,33.88,20.18,0.0
4566,-81.97,-61.83,0.0
4567,92.74,92.74,0.0
4568,14.0,5.71,4.45
4569,134.25,66.77,69.35
4570,-22.55,9.78,10.81
4571,94.47,35.73,35.74
4572,73.73,52.17,52.26
4573,7.86,11111111.11,-5.64
4574,180.47,1254789.63,1254789.63
4575,-71.39,-60.05,-48.97
4576,-274.9,-140.0,-142.6
4577,1254789.63,11111111.11,11111111.11
4578,-295.54,-1332.71,-295.54
4579,1254789.63,11111111.11,11111111.11
4580,8.37,27.76,8.37
4581,-91.14,-319.91,-91.14
4582,290.8,11111111.11,290.8
4583,297.85,11111111.11,297.85
4584,-45.9,-35.55,-38.25
4585,-36.12,177.01,-52.73
4586,-268.54,79.74,46.42
4587,-16.03,-14.83,-16.03
4588,-33.81,11111111.11,-33.81
4589,1254789.63,1254789.63,1254789.63
4590,-68.97,-65.67,-79.34
4591,-47.98,-52.43,-99.75
4592,-75.96,-17.64,-11961.1
4593,-2232.37,-91.47,11111111.11
4594,603.19,603.19,11111111.11
4595,1254789.63,11111111.11,11111111.11
4596,0.0,0.0,0.0
4597,0.0,11111111.11,0.0
4598,-70.18,-72.47,-70.18
4599,-119.15,391.57,292.82
4600,-16.98,-18.54,-16.98
4601,-21.32,11111111.11,40.51
4602,4.72,1254789.63,1254789.63
4603,-18.25,-36.53,-42.52
4604,58.18,110.5,144.99
4605,-55.15,-55.02,-51.45
4606,-244.38,11111111.11,-241.35
4607,52.53,1254789.63,0.0
4608,-16.01,-4.86,-22.21
4609,29.1,-48.69,11.99
4610,1.9,82.25,35.69
4611,44.85,46.33,35.55
4612,-28.08,-4.5,-14.64
4613,64.62,24.06,38.45
4614,61.96,93.94,77.95
4615,-5.17,10.03,5.11
4616,-14.35,11111111.11,-22.11
4617,7.18,24.4,0.0
4618,9.73,-12.22,0.0
4619,5.51,4.7,0.0
4620,-28.85,-13.5,0.0
4621,33.96,-9.11,0.0
4622,43.99,49.08,0.0
4623,7.37,10.04,0.0
4624,-7.03,5.9,0.0
4625,-37.11,11111111.11,0.0
4626,62.36,1254789.63,0.0
4627,-38.43,-38.43,0.0
4628,-52.05,-26.02,4.46
4629,223.95,38.28,27.89
4630,33.58,11111111.11,85.64
4631,-119.58,-218.06,-119.58
4632,1254789.63,11111111.11,11111111.11
4633,-177.08,11111111.11,-177.08
4634,1254789.63,11111111.11,11111111.11
4635,-702.85,-545.2,-702.85
4636,1254789.63,11111111.11,11111111.11
4637,1254789.63,11111111.11,11111111.11
4638,1254789.63,11111111.11,11111111.11
4639,1254789.63,11111111.11,11111111.11
4640,-25.48,-28.19,-24.61
4641,-151.98,-151.97,-151.98
4642,0.0,11111111.11,0.0
4643,-4.31,139.24,0.0
4644,-39.02,-22.44,0.0
4645,-149.3,-149.3,0.0
4646,1254789.63,11111111.11,11111111.11
4647,1254789.63,11111111.11,11111111.11
4648,-16.47,11111111.11,18.24
4649,35.65,33.56,29.58
4650,-98.38,-67.86,-63.24
4651,6084.39,309.13,278.84
4652,-37.12,35.17,32.61
4653,84.13,12.1,8.44
4654,1.63,-19.29,-16.91
4655,-86.19,-66.13,-64.89
4656,-184.4,-184.4,0.0
4657,0.0,11111111.11,0.0
4658,1254789.63,1254789.63,0.0
4659,-94.49,-96.24,0.0
4660,-7247.45,-7247.45,0.0
4661,1254789.63,11111111.11,11111111.11
4662,1254789.63,1254789.63,1254789.63
4663,1254789.63,11111111.11,11111111.11
4664,65.1,-18.5,65.1
4665,-88.98,-143.39,-88.98
4666,-1635.62,11111111.11,-1635.62
4667,1254789.63,11111111.11,11111111.11
4668,-136.35,-86.44,-136.35
4669,-2355.9,-2355.9,11111111.11
4670,1254789.63,11111111.11,11111111.11
4671,1254789.63,11111111.11,11111111.11
4672,1254789.63,11111111.11,11111111.11
4673,1254789.63,1254789.63,1254789.63
4674,1254789.63,11111111.11,11111111.11
4675,1254789.63,11111111.11,11111111.11
4676,1254789.63,11111111.11,11111111.11
4677,1254789.63,11111111.11,11111111.11
4678,22.7,45.58,0.0
4679,9.03,9.03,0.0
4680,5.12,5.98,7.16
4681,-29.32,-50.32,-47.66
4682,-188.05,-189.16,-188.05
4683,1254789.63,11111111.11,11111111.11
4684,-1329.86,-810.22,-790.13
4685,1254789.63,11111111.11,11111111.11
4686,-13.0,11111111.11,64.27
4687,0.0,0.0,0.0
4688,0.0,0.0,0.0
4689,0.0,0.0,0.0
4690,1254789.63,11111111.11,11111111.11
4691,0.0,0.0,0.0
4692,0.0,11111111.11,0.0
4693,-36.76,65.26,-36.76
4694,-32.67,-37.73,-32.67
4695,77.6,220.13,87.01
4696,-96.02,-96.92,-80.01
4697,-866.55,-4277.3,-866.55
4698,1254789.63,11111111.11,11111111.11
4699,-2.12,533.16,486.19
4700,-114.53,-9.57,-95.35
4701,-442.35,11111111.11,-442.35
4702,284.6,652.84,0.0
4703,-48.87,-71.49,0.0
4704,-484.56,-484.56,0.0
4705,0.0,11111111.11,0.0
4706,0.0,11111111.11,0.0
4707,-701.8,-701.8,0.0
4708,0.0,11111111.11,0.0
4709,0.0,11111111.11,0.0
4710,0.0,11111111.11,0.0
4711,-30.55,1254789.63,0.0
4712,-335.37,-335.37,0.0
4713,1254789.63,11111111.11,11111111.11
4714,1254789.63,11111111.11,11111111.11
4715,1254789.63,11111111.11,11111111.11
4716,-175.71,-141.98,-162.1
4717,1254789.63,11111111.11,11111111.11
4718,3079.83,3079.83,11111111.11
4719,-1828.53,11111111.11,-33.65
4720,1254789.63,1254789.63,1254789.63
4721,39.22,11111111.11,64.9
4722,-69.68,-42.53,32.31
4723,-56.24,-30.93,-41.18
4724,-225.01,-209.78,-225.01
4725,1254789.63,11111111.11,11111111.11
4726,-294.88,-129.62,-294.88
4727,1254789.63,11111111.11,11111111.11
4728,249.65,88.63,111.87
4729,-2.33,-1.04,-8.0
4730,-146.28,11111111.11,-128.36
4731,-77.05,1254789.63,1254789.63
4732,-408.93,-331.39,-408.93
4733,1254789.63,11111111.11,11111111.11
4734,1254789.63,11111111.11,11111111.11
4735,-52.05,12.17,-40.81
4736,44.64,18.58,32.43
4737,-27.7,-5.21,1.2
4738,-63.42,-14.25,-17.72
4739,-27.04,75.0,-27.04
4740,68.86,-50.36,68.86
4741,76.53,59.7,15.89
4742,36.14,140.98,-4.34
4743,-93.73,11111111.11,-30.86
4744,-17.26,-62.51,-77.76
4745,-4.96,29.09,63.3
4746,-153.29,-75.91,-153.29
4747,207.24,207.24,11111111.11
4748,-2780.93,-695.73,-2780.93
4749,1254789.63,11111111.11,11111111.11
4750,1254789.63,11111111.11,11111111.11
4751,-20.88,-68.26,38.64
4752,-523.85,11111111.11,-660.68
4753,3.89,12.19,3.89
4754,-36.97,-28.87,-39.56
4755,12.34,7.36,8.83
4756,19.31,2.31,12.89
4757,-37.4,-18.83,-22.57
4758,1.45,9.32,6.61
4759,42.55,16.18,39.45
4760,13.0,-3.64,8.5
4761,-18.72,11111111.11,-26.76
4762,-19.7,-32.52,-33.65
4763,25.1,74.29,74.26
4764,-22.11,-22.83,-23.68
4765,0.45,5.49,7.37
4766,50.56,54.67,56.59
4767,4.6,-9.47,-9.42
4768,-7.13,-11.46,-10.07
4769,4.03,24.54,22.57
4770,-21.29,11111111.11,-15.31
4771,-22.38,-30.55,-13.29
4772,-10.53,33.99,2.37
4773,-78.28,-47.39,-52.17
4774,74.97,15.0,74.97
4775,-52.5,-22.49,-52.5
4776,113.09,-64.4,113.09
4777,3.55,12.15,21.93
4778,-216.87,-170.79,-21.95
4779,-18.64,11111111.11,-18.64
4780,14.08,2.21,13.89
4781,-37.75,5.04,-21.68
4782,152.74,48.01,102.33
4783,-11.95,24.43,27.9
4784,11.31,-1.12,2.39
4785,4.68,6.9,4.62
4786,-9.69,-15.2,-15.29
4787,-178.29,-61.14,-47.08
4788,-2.27,11111111.11,-2.27
4789,0.0,11111111.11,0.0
4790,-5.25,-29.82,-10.28
4791,68.66,52.6,49.03
4792,50.42,14.57,11.22
4793,-73.56,-65.08,-61.24
4794,-288.77,-17.85,25.35
4795,114.42,-137.44,114.42
4796,-29.92,11111111.11,-42.3
4797,67.11,11111111.11,-16.17
4798,-61.98,-62.51,-65.04
4799,26.66,-2.59,22.01
4800,-36.14,-29.76,-26.24
4801,56.26,60.85,56.49
4802,66.62,196.49,80.36
4803,0.36,-56.71,-16.53
4804,196.84,314.83,222.3
4805,-32.58,-48.45,-31.46
4806,-88.65,11111111.11,-105.43
4807,-36.01,-1.54,-32.96
4808,-4.86,-0.0,-9.43
4809,-3.72,-12.56,-2.49
4810,-5.75,1.85,-9.52
4811,11.8,-5.33,8.99
4812,13.83,7.42,18.16
4813,122.92,16.95,62.55
4814,-22.21,10.14,-10.16
4815,-42.06,11111111.11,-47.85
4816,14.79,10.8,15.55
4817,14.81,4.08,11.17
4818,17.56,-8.35,11.42
4819,-2.2,29.83,2.95
4820,31.74,49.84,33.86
4821,23.43,41.26,28.77
4822,6.76,6.49,5.61
4823,12.54,9.3,11.71
4824,13.97,11111111.11,13.2
4825,-85.15,-56.52,-56.4
4826,-55.63,-55.64,-55.63
4827,327.69,331.14,327.69
4828,-18.35,9.3,6.31
4829,54.01,8.98,9.72
4830,40.21,16.93,18.05
4831,11.05,11.63,10.69
4832,-11.99,-12.92,-11.54
4833,-8.88,11111111.11,-6.12
4834,1254789.63,1254789.63,1254789.63
4835,-26.17,-19.84,-22.46
4836,-66.62,-2.92,-11.81
4837,112.77,14.93,0.0
4838,-63.95,-59.1,0.0
4839,34.26,69.7,0.0
4840,-6.57,-6.57,0.0
4841,-337.41,11111111.11,-56.99
4842,-0.94,1.63,0.5
4843,-30.1,-31.93,-32.63
4844,-15.29,-8.55,-8.76
4845,-31.44,-28.25,-24.8
4846,32.84,42.98,39.12
4847,11.11,11.92,9.23
4848,51.84,26.47,47.02
4849,-24.3,-14.81,-23.3
4850,-78.72,11111111.11,-60.12
4851,-118.81,4132.95,-118.81
4852,16.26,16.26,11111111.11
4853,-3740.03,-511.48,-3740.03
4854,1254789.63,11111111.11,11111111.11
4855,206.44,206.44,0.0
4856,158.21,-45.16,0.0
4857,-29.62,15.79,0.0
4858,-11.32,-11.32,0.0
4859,191.28,11111111.11,100.21
4860,-0.01,-7.57,-0.01
4861,-4.68,1.25,-4.68
4862,-11.45,7.93,3.34
4863,12.66,5.41,18.86
4864,4.46,5.7,13.75
4865,-5.22,-7.65,10.2
4866,-12.7,-4.97,-17.17
4867,-30.86,3.97,-12.13
4868,34.66,11111111.11,-55.19
4869,-79.52,1254789.63,1254789.63
4870,237.06,99.51,95.26
4871,70.67,146.31,86.35
4872,18.46,0.48,16.35
4873,-190.78,-132.51,-190.78
4874,1254789.63,11111111.11,11111111.11
4875,109.1,133.41,109.1
4876,183.41,11111111.11,175.02
4877,-80.98,1254789.63,1254789.63
4878,839.07,11111111.11,-33.37
4879,25.98,21.77,25.98
4880,13.7,-1.12,-1.51
4881,11.4,35.21,38.92
4882,44.8,19.81,20.89
4883,8.56,11.98,14.6
4884,92.52,54.05,61.97
4885,13.29,-0.78,-0.52
4886,-4.8,5.08,5.15
4887,9.91,11111111.11,8.86
4888,-96.09,213.07,28.87
4889,-86.46,-26.06,-86.46
4890,955.38,-6.34,955.38
4891,-49.6,-75.45,-49.6
4892,117.05,217.38,117.05
4893,-12.67,-28.25,-12.67
4894,-138.8,-86.13,-42.12
4895,15.12,-138.01,15.12
4896,387.11,11111111.11,143.6
4897,-83.92,-18.08,0.0
4898,874.31,36.64,0.0
4899,34.06,51.44,0.0
4900,-18.48,-18.48,0.0
4901,-25.76,-62.36,-25.76
4902,-18.43,-33.24,-22.01
4903,-17.04,-56.15,-41.33
4904,4.94,-9.58,-10.0
4905,2.55,11111111.11,-75.2
4906,1254789.63,1254789.63,0.0
4907,-67.86,-75.76,0.0
4908,1254789.63,11111111.11,11111111.11
4909,-17.23,-9.38,-17.23
4910,33.84,22.56,33.84
4911,19.24,-48.6,-64.68
4912,-86.95,-64.51,-54.62
4913,-437.3,-513.93,-437.3
4914,1254789.63,11111111.11,11111111.11
4915,-178.61,11111111.11,-178.61
4916,1254789.63,11111111.11,11111111.11
4917,1254789.63,11111111.11,11111111.11
4918,76.26,1254789.63,0.0
4919,32.24,32.24,0.0
4920,-62.77,-63.64,-63.81
4921,-5.5,-29.93,-31.55
4922,128.24,11111111.11,264.59
4923,-72.94,17.95,-42.02
4924,126.31,-45.18,16.94
4925,54.15,137.73,55.6
4926,-53.04,14.08,-40.61
4927,40.67,-21.5,-6.2
4928,-121.51,-67.4,68.85
4929,-274.19,-521.72,-274.19
4930,1254789.63,11111111.11,11111111.11
4931,227.98,11111111.11,98.78
4932,-74.33,1254789.63,0.0
4933,-63.42,-88.91,0.0
4934,3272.32,3272.32,0.0
4935,-138.5,-103.72,-104.13
4936,1254789.63,11111111.11,11111111.11
4937,1254789.63,11111111.11,11111111.11
4938,61.04,29.61,74.68
4939,1.4,5.29,0.25
4940,-6.93,-12.27,-13.46
4941,15.95,-8.11,15.37
4942,1.38,29.15,6.1
4943,-15.33,16.3,-8.83
4944,-1.18,-1.53,0.95
4945,4.02,0.48,10.98
4946,47.08,11111111.11,18.17
4947,41.42,90.24,38.26
4948,-18.65,-51.05,-19.55
4949,-6.68,0.24,-6.65
4950,10.45,18.11,6.82
4951,-1.48,-34.45,-1.75
4952,-18.28,-21.17,-12.94
4953,3.46,-4.72,4.63
4954,20.47,40.86,21.21
4955,40.23,11111111.11,17.3
4956,2.49,-0.8,-5.87
4957,19.59,31.61,77.09
4958,-22.43,-36.66,13.06
4959,-40.48,-60.88,-118.56
4960,0.65,147.92,11111111.11
4961,25.93,6.55,11111111.11
4962,50.66,-52.56,11111111.11
4963,-54.73,-220.25,-168.32
4964,110.46,11111111.11,11111111.11
4965,104.15,18.29,128.83
4966,-60.97,-112.46,-76.13
4967,45.33,11111111.11,171.99
4968,-70.44,-65.98,-69.3
4969,77.16,53.44,-3.75
4970,-92.71,-75.54,-82.46
4971,-1668.61,-56.72,109.8
4972,-258.15,-1921.48,-258.15
4973,1254789.63,11111111.11,11111111.11
4974,-14.31,-14.02,-14.31
4975,-28.65,-15.75,-28.65
4976,-13.57,-34.92,-5.25
4977,20.74,7.08,85.35
4978,-72.75,-79.9,-70.29
4979,132.74,204.3,240.31
4980,263.51,-66.07,145.85
4981,-21.73,-84.32,-10.92
4982,-206.32,11111111.11,-158.67
4983,0.0,0.0,0.0
4984,0.0,0.0,0.0
4985,0.0,0.0,0.0
4986,1254789.63,11111111.11,11111111.11
4987,-42.9,-4.71,-47.15
4988,32.32,-11.55,-49.64
4989,-46.75,-39.76,13.84
4990,-28.64,-44.66,-73.12
4991,51.65,67.35,297.63
4992,121.83,-4.44,21.57
4993,-35.43,24.01,15.45
4994,-68.9,-28.39,3.37
4995,179.4,11111111.11,-12.18
4996,1000.15,1254789.63,0.0
4997,-62.26,-62.26,0.0
4998,478.75,415.94,417.29
4999,-133.82,-98.95,-98.72
5000,-10981.44,11111111.11,-10981.44
5001,-6.65,-20.15,4.35
5002,9.68,-7.32,-9.57
5003,18.17,21.91,10.7
5004,-2.88,-18.88,-1.0
5005,-12.17,34.78,9.94
5006,134.56,51.46,57.39
5007,12.7,-10.94,9.75
5008,6.72,-35.36,-15.22
5009,19.38,11111111.11,18.85
5010,-67.46,-66.01,-69.09
5011,52.11,55.15,56.53
5012,23.54,11.06,13.99
5013,-28.34,-30.5,-29.5
5014,16.69,6.28,-3.16
5015,10.19,12.11,11.31
5016,-60.71,-60.7,-55.7
5017,-12.73,-73.47,-74.39
5018,-38.17,11111111.11,9.56
5019,12.43,13.22,19.58
5020,6.79,25.9,28.1
5021,22.25,-5.89,-3.32
5022,2.64,17.21,10.27
5023,11.4,12.41,15.14
5024,31.66,6.06,6.82
5025,-4.54,2.87,2.49
5026,21.85,5.27,3.88
5027,-39.46,11111111.11,-2.27
5028,-3141.78,-3141.78,0.0
5029,0.0,11111111.11,0.0
5030,-761.97,-738.63,-761.97
5031,0.0,11111111.11,0.0
5032,0.0,11111111.11,0.0
5033,150.62,92.39,0.0
5034,29.54,29.54,0.0
5035,32.41,51.15,14.75
5036,-70.89,11111111.11,-1.66
5037,-747.64,-525.38,-747.64
5038,1254789.63,11111111.11,11111111.11
5039,1254789.63,11111111.11,11111111.11
5040,-1497.8,-1855.03,-1497.8
5041,1254789.63,11111111.11,11111111.11
5042,936.9,936.9,11111111.11
5043,21.78,-45.51,21.78
5044,-173.65,-98.21,-173.65
5045,1254789.63,11111111.11,11111111.11
5046,1324.91,1324.91,11111111.11
5047,-350.84,-260.86,-350.84
5048,1254789.63,11111111.11,11111111.11
5049,-151.45,-520.09,-151.45
5050,1254789.63,11111111.11,11111111.11
5051,-87.68,11111111.11,-87.68
5052,-8438.77,11111111.11,-8438.77
5053,1254789.63,11111111.11,11111111.11
5054,1254789.63,11111111.11,11111111.11
5055,0.0,11111111.11,0.0
5056,0.0,11111111.11,0.0
5057,-22.91,-22.91,0.0
5058,15.33,15.33,0.0
5059,-13.27,-13.27,0.0
5060,-437.56,-125.81,-122.84
5061,1254789.63,11111111.11,11111111.11
5062,-493.54,-276.35,-493.54
5063,1254789.63,11111111.11,11111111.11
5064,1254789.63,1254789.63,1254789.63
5065,85.03,104.81,162.67
5066,54.15,11111111.11,16.09
5067,-49.23,-68.01,-37.8
5068,52.58,-19.26,25.6
5069,-3.9,-23.36,-1.88
5070,12.2,-5.78,7.83
5071,-0.7,112.71,7.26
5072,45.8,-17.31,9.0
5073,525.48,-100.9,-98.5
5074,-96.19,11111111.11,4603.47
5075,-14.12,11111111.11,15.68
5076,46.08,44.62,46.08
5077,-13.26,-9.91,-13.26
5078,-36.93,-49.1,-48.99
